,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
518,N. Aké,24,180,75,Netherlands,80,Left,3,2,Medium/High,LCB,75.0,53.0,70.0,71.0,81.0,77.0,,63,48,76,77,52,69,62,59,73,74,75,75,73,79,69,63,86,75,78,56,74,81,51,66,53,76,82,82,81,64+2,64+2,64+2,67+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,69+2,71+2,71+2,71+2,69+2,76+2,77+2,77+2,77+2,76+2,77+2,79+2,79+2,79+2,77+2
521,M. Hasebe,35,180,72,Japan,80,Right,3,3,Medium/Medium,CB,53.0,51.0,76.0,71.0,81.0,69.0,"Avoids Using Weaker Foot, Leadership, Giant Throw-in",74,45,67,80,57,68,70,63,77,76,52,54,69,82,72,54,74,65,68,53,75,79,61,76,61,85,86,83,80,61+2,61+2,61+2,66+2,65+2,65+2,65+2,66+2,69+2,69+2,69+2,68+2,74+2,74+2,74+2,68+2,75+2,78+2,78+2,78+2,75+2,75+2,77+2,77+2,77+2,75+2
523,Sidnei,29,185,80,Brazil,80,Right,2,2,High/Medium,LCB,70.0,55.0,61.0,64.0,78.0,82.0,,59,51,76,72,33,63,36,39,67,75,69,70,46,75,38,72,78,65,93,54,77,81,53,50,58,71,75,80,77,65+2,65+2,65+2,63+2,64+2,64+2,64+2,63+2,63+2,63+2,63+2,64+2,66+2,66+2,66+2,64+2,72+2,74+2,74+2,74+2,72+2,73+2,78+2,78+2,78+2,73+2
524,L. Perrin,33,181,80,France,80,Right,3,2,Medium/High,LCB,52.0,58.0,69.0,66.0,81.0,76.0,"Avoids Using Weaker Foot, Giant Throw-in",65,55,81,74,44,62,59,51,77,73,52,52,62,76,71,65,81,71,78,61,77,83,58,63,68,80,77,84,82,64+2,64+2,64+2,63+2,64+2,64+2,64+2,63+2,65+2,65+2,65+2,65+2,71+2,71+2,71+2,65+2,72+2,77+2,77+2,77+2,72+2,74+2,79+2,79+2,79+2,74+2
526,M. Hinteregger,26,184,83,Austria,80,Left,3,2,High/Medium,LCB,68.0,61.0,64.0,59.0,81.0,80.0,"Injury Prone, Leadership, Argues with Officials",53,48,80,63,49,54,58,63,81,63,63,72,62,73,62,83,86,72,83,71,82,76,61,65,61,70,80,84,81,65+2,65+2,65+2,60+2,63+2,63+2,63+2,60+2,62+2,62+2,62+2,62+2,67+2,67+2,67+2,62+2,70+2,74+2,74+2,74+2,70+2,72+2,78+2,78+2,78+2,72+2
527,S. Sané,28,196,85,Senegal,80,Right,3,2,Medium/High,RCB,62.0,49.0,65.0,63.0,80.0,81.0,"Inflexible, Long Passer (CPU AI Only), Skilled Dribbling",57,37,89,73,26,62,33,58,73,70,59,65,55,78,36,77,47,69,90,55,80,79,48,62,43,73,75,85,77,63+2,63+2,63+2,60+2,62+2,62+2,62+2,60+2,62+2,62+2,62+2,63+2,68+2,68+2,68+2,63+2,71+2,76+2,76+2,76+2,71+2,73+2,79+2,79+2,79+2,73+2
528,M. Musacchio,28,180,73,Argentina,80,Right,3,3,Medium/Medium,RCB,66.0,47.0,63.0,67.0,83.0,72.0,Injury Prone,55,40,76,69,36,65,53,45,67,67,68,65,72,76,68,57,83,65,73,53,76,84,50,64,57,76,84,84,80,59+3,59+3,59+3,61+3,61+3,61+3,61+3,61+3,63+3,63+3,63+3,63+3,66+3,66+3,66+3,63+3,72+3,74+3,74+3,74+3,72+3,73+3,78+3,78+3,78+3,73+3
529,Iñigo Martínez,28,182,77,Spain,80,Left,3,2,Medium/Medium,LCB,70.0,56.0,64.0,61.0,80.0,78.0,Injury Prone,51,42,72,73,37,53,72,51,81,70,69,71,67,75,63,81,89,68,79,74,86,81,48,50,39,69,79,81,84,62+2,62+2,62+2,60+2,61+2,61+2,61+2,60+2,62+2,62+2,62+2,61+2,67+2,67+2,67+2,61+2,71+2,76+2,76+2,76+2,71+2,74+2,79+2,79+2,79+2,74+2
530,S. Bender,30,186,81,Germany,80,Right,4,2,Medium/High,CB,65.0,51.0,62.0,60.0,82.0,77.0,"Power Free-Kick, Injury Prone",43,39,78,76,54,58,33,30,69,60,63,67,63,78,61,73,75,75,76,62,82,83,49,65,34,81,83,83,81,61+2,61+2,61+2,58+2,61+2,61+2,61+2,58+2,62+2,62+2,62+2,61+2,68+2,68+2,68+2,61+2,71+2,76+2,76+2,76+2,71+2,73+2,79+2,79+2,79+2,73+2
531,Sergi Gómez,27,185,80,Spain,80,Right,2,2,Medium/Medium,LCB,64.0,41.0,65.0,63.0,81.0,75.0,,45,35,77,80,37,59,49,46,77,72,65,63,57,78,52,45,86,68,78,47,73,82,52,59,41,68,80,82,79,58+2,58+2,58+2,59+2,60+2,60+2,60+2,59+2,63+2,63+2,63+2,62+2,69+2,69+2,69+2,62+2,71+2,77+2,77+2,77+2,71+2,73+2,78+2,78+2,78+2,73+2
532,J. Gomez,22,188,77,England,80,Right,3,3,Medium/Medium,RCB,81.0,30.0,64.0,68.0,79.0,76.0,"Inflexible, Power Free-Kick",69,26,71,74,24,67,41,29,62,70,76,85,64,79,66,41,66,74,79,26,73,81,51,56,26,72,79,82,78,56+2,56+2,56+2,62+2,60+2,60+2,60+2,62+2,62+2,62+2,62+2,66+2,65+2,65+2,65+2,66+2,76+2,74+2,74+2,74+2,76+2,77+2,77+2,77+2,77+2,77+2
533,K. Zouma,24,190,96,France,80,Right,3,2,Medium/Medium,LCB,64.0,51.0,59.0,55.0,78.0,83.0,Long Passer (CPU AI Only),49,47,79,63,47,50,60,59,64,63,58,69,51,75,52,63,90,63,92,49,83,78,49,60,59,69,76,81,78,60+2,60+2,60+2,56+2,58+2,58+2,58+2,56+2,58+2,58+2,58+2,58+2,62+2,62+2,62+2,58+2,67+2,72+2,72+2,72+2,67+2,70+2,78+2,78+2,78+2,70+2
534,M. Keane,26,191,82,England,80,Right,3,2,Medium/High,RCB,60.0,49.0,62.0,66.0,80.0,79.0,Long Passer (CPU AI Only),60,50,81,70,40,66,53,33,69,68,56,63,56,76,60,58,83,68,86,46,73,77,29,56,48,73,80,81,82,59+2,59+2,59+2,59+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,61+2,64+2,64+2,64+2,61+2,71+2,74+2,74+2,74+2,71+2,73+2,78+2,78+2,78+2,73+2
537,A. Christensen,23,187,81,Denmark,80,Right,3,2,Low/Medium,RCB,68.0,31.0,63.0,68.0,82.0,72.0,,49,36,80,77,25,66,32,22,71,73,65,70,61,78,61,31,73,68,73,20,73,82,32,62,36,77,80,84,82,54+2,54+2,54+2,59+2,57+2,57+2,57+2,59+2,61+2,61+2,61+2,62+2,67+2,67+2,67+2,62+2,73+2,76+2,76+2,76+2,73+2,74+2,79+2,79+2,79+2,74+2
538,D. Vida,30,184,76,Croatia,80,Right,3,2,Medium/High,RCB,75.0,40.0,59.0,60.0,82.0,79.0,"Diver, Injury Prone, Long Passer (CPU AI Only)",65,41,79,66,36,53,44,35,60,66,68,80,64,75,63,54,79,76,78,22,84,81,43,50,51,78,85,79,83,57+3,57+3,57+3,58+3,56+3,56+3,56+3,58+3,56+3,56+3,56+3,61+3,61+3,61+3,61+3,61+3,74+3,73+3,73+3,73+3,74+3,76+3,79+3,79+3,79+3,76+3
539,Yeray,24,183,78,Spain,80,Right,3,2,Medium/Medium,RCB,62.0,49.0,58.0,61.0,81.0,74.0,"Injury Prone, Long Passer (CPU AI Only)",48,41,75,74,55,53,56,50,66,72,61,63,53,76,75,69,77,68,75,43,80,83,39,34,61,78,80,80,85,59+2,59+2,59+2,55+2,56+2,56+2,56+2,55+2,56+2,56+2,56+2,58+2,62+2,62+2,62+2,58+2,71+2,74+2,74+2,74+2,71+2,73+2,78+2,78+2,78+2,73+2
540,Rúben Dias,22,186,82,Portugal,80,Right,4,2,Medium/High,RCB,64.0,38.0,50.0,59.0,81.0,83.0,"Diver, Long Passer (CPU AI Only)",34,29,82,71,30,57,33,26,58,63,63,64,48,76,56,74,77,86,79,22,92,76,39,34,45,79,84,83,77,56+2,56+2,56+2,51+2,54+2,54+2,54+2,51+2,53+2,53+2,53+2,55+2,59+2,59+2,59+2,55+2,69+2,73+2,73+2,73+2,69+2,72+2,79+2,79+2,79+2,72+2
543,M. Nastasi?,26,188,83,Serbia,80,Left,2,2,Low/High,LCB,71.0,32.0,63.0,54.0,82.0,74.0,Power Free-Kick,46,30,77,73,32,43,72,68,68,65,65,75,64,80,59,44,82,63,78,22,78,78,30,55,52,80,83,83,84,52+2,52+2,52+2,53+2,52+2,52+2,52+2,53+2,55+2,55+2,55+2,56+2,62+2,62+2,62+2,56+2,70+2,74+2,74+2,74+2,70+2,73+2,79+2,79+2,79+2,73+2
544,F. Fazio,32,195,85,Argentina,80,Right,2,2,Medium/Medium,RCB,33.0,41.0,54.0,53.0,82.0,81.0,"Avoids Using Weaker Foot, Long Passer (CPU AI Only)",44,41,90,64,35,48,46,37,60,70,33,33,30,76,32,63,41,69,89,26,84,80,32,47,26,81,81,83,77,55+3,55+3,55+3,48+3,51+3,51+3,51+3,48+3,51+3,51+3,51+3,52+3,60+3,60+3,60+3,52+3,65+3,73+3,73+3,73+3,65+3,68+3,79+3,79+3,79+3,68+3
545,K. Glik,31,190,80,Poland,80,Right,2,2,Low/Medium,RCB,45.0,32.0,44.0,53.0,79.0,82.0,"Injury Prone, Leadership, Long Passer (CPU AI Only)",29,27,82,63,17,51,35,26,59,58,42,47,33,77,51,57,80,63,90,20,86,79,24,23,39,78,79,79,77,50+3,50+3,50+3,43+3,46+3,46+3,46+3,43+3,45+3,45+3,45+3,47+3,53+3,53+3,53+3,47+3,63+3,70+3,70+3,70+3,63+3,66+3,78+3,78+3,78+3,66+3
683,D. Criscito,32,183,75,Italy,79,Left,3,3,High/Medium,LCB,74.0,61.0,76.0,72.0,79.0,75.0,"Diver, Avoids Using Weaker Foot, Leadership",80,56,69,78,62,72,72,66,79,73,75,74,67,75,65,68,78,83,70,59,79,75,68,72,70,75,82,80,81,68+2,68+2,68+2,71+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,73+2,74+2,74+2,74+2,73+2,77+2,77+2,77+2,77+2,77+2,77+2,76+2,76+2,76+2,77+2
699,F. Schär,27,188,84,Switzerland,79,Right,4,2,High/High,RCB,62.0,66.0,71.0,69.0,80.0,75.0,"Leadership, Argues with Officials",65,60,81,74,53,67,65,66,75,72,61,62,64,79,64,76,88,72,77,69,72,81,59,69,78,80,80,81,76,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,68+2,68+2,68+2,68+2,72+2,72+2,72+2,68+2,73+2,76+2,76+2,76+2,73+2,74+2,78+2,78+2,78+2,74+2
708,N. Stark,24,190,88,Germany,79,Right,3,2,Medium/Medium,RCB,78.0,53.0,66.0,67.0,80.0,75.0,,54,50,82,76,48,65,43,35,67,70,76,79,65,74,64,63,66,70,79,55,74,79,52,71,39,69,79,82,77,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,67+2,67+2,67+2,66+2,69+2,69+2,69+2,66+2,73+2,75+2,75+2,75+2,73+2,74+2,78+2,78+2,78+2,74+2
709,N. Moisander,33,183,76,Finland,79,Left,5,3,High/Medium,LCB,50.0,49.0,69.0,70.0,80.0,71.0,"Avoids Using Weaker Foot, Leadership",54,39,77,78,40,69,56,44,76,74,53,48,64,79,64,67,77,62,75,56,72,82,60,73,41,77,83,79,75,62+2,62+2,62+2,63+2,65+2,65+2,65+2,63+2,67+2,67+2,67+2,65+2,72+2,72+2,72+2,65+2,70+2,76+2,76+2,76+2,70+2,71+2,77+2,77+2,77+2,71+2
712,J. Veltman,27,184,75,Netherlands,79,Right,4,2,Medium/Medium,RCB,66.0,49.0,66.0,68.0,79.0,78.0,Dives Into Tackles (CPU AI Only),70,50,76,74,38,65,40,34,73,72,64,68,67,77,68,60,78,80,75,41,83,79,55,55,42,78,78,82,78,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,64+2,64+2,64+2,67+2,68+2,68+2,68+2,67+2,75+2,76+2,76+2,76+2,75+2,75+2,77+2,77+2,77+2,75+2
716,J. Denayer,24,184,80,Belgium,79,Right,3,2,Medium/High,LCB,75.0,42.0,63.0,68.0,79.0,78.0,,58,42,75,73,35,67,35,29,68,70,74,75,68,79,62,51,76,76,79,36,79,79,36,61,39,79,77,80,81,58+2,58+2,58+2,62+2,60+2,60+2,60+2,62+2,62+2,62+2,62+2,65+2,66+2,66+2,66+2,65+2,74+2,75+2,75+2,75+2,74+2,75+2,77+2,77+2,77+2,75+2
717,J. Tarkowski,26,192,81,England,79,Right,4,2,Medium/Medium,RCB,58.0,45.0,66.0,63.0,79.0,78.0,"Leadership, Long Passer (CPU AI Only)",59,40,80,72,40,61,54,53,72,68,55,61,57,75,53,63,82,69,81,38,79,79,43,65,52,78,79,80,79,59+2,59+2,59+2,58+2,59+2,59+2,59+2,58+2,61+2,61+2,61+2,62+2,66+2,66+2,66+2,62+2,71+2,74+2,74+2,74+2,71+2,72+2,78+2,78+2,78+2,72+2
718,Dante,35,188,85,Brazil,79,Left,4,2,Medium/High,LCB,36.0,52.0,67.0,63.0,80.0,76.0,"Avoids Using Weaker Foot, Giant Throw-in",58,47,80,74,48,57,51,55,76,74,34,37,52,76,61,65,64,68,82,53,74,79,41,62,57,79,80,82,80,59+3,59+3,59+3,57+3,58+3,58+3,58+3,57+3,61+3,61+3,61+3,59+3,68+3,68+3,68+3,59+3,69+3,76+3,76+3,76+3,69+3,70+3,77+3,77+3,77+3,70+3
719,O. Toprak,29,186,83,Turkey,79,Right,4,2,Medium/Medium,RCB,71.0,37.0,62.0,66.0,80.0,74.0,"Power Free-Kick, Giant Throw-in",49,28,79,74,47,64,44,33,69,69,67,75,64,79,61,62,80,65,79,29,70,77,35,59,43,78,81,82,81,57+3,57+3,57+3,58+3,58+3,58+3,58+3,58+3,60+3,60+3,60+3,61+3,65+3,65+3,65+3,61+3,71+3,74+3,74+3,74+3,71+3,73+3,78+3,78+3,78+3,73+3
720,J. Brooks,26,193,78,United States,79,Left,3,2,Medium/High,LCB,71.0,39.0,58.0,64.0,80.0,75.0,"Leadership, Long Passer (CPU AI Only)",36,39,82,73,32,65,30,28,75,64,66,75,58,73,51,50,73,61,82,29,75,77,40,57,45,81,79,82,76,57+2,57+2,57+2,57+2,58+2,58+2,58+2,57+2,60+2,60+2,60+2,60+2,64+2,64+2,64+2,60+2,68+2,73+2,73+2,73+2,68+2,70+2,77+2,77+2,77+2,70+2
723,J. Murillo,27,182,78,Colombia,79,Right,3,2,Medium/High,RCB,75.0,40.0,59.0,63.0,79.0,80.0,"Injury Prone, Long Passer (CPU AI Only)",56,37,75,67,54,58,38,26,66,63,74,76,76,73,72,68,88,71,80,13,88,81,45,58,46,75,77,80,81,58+2,58+2,58+2,58+2,57+2,57+2,57+2,58+2,58+2,58+2,58+2,61+2,62+2,62+2,62+2,61+2,71+2,73+2,73+2,73+2,71+2,73+2,78+2,78+2,78+2,73+2
724,Marcano,32,189,77,Spain,79,Left,3,2,Medium/Medium,LCB,65.0,46.0,59.0,59.0,79.0,75.0,Long Passer (CPU AI Only),49,43,82,74,34,54,39,37,63,67,64,65,57,76,56,65,90,68,75,42,81,77,30,48,45,72,79,80,78,58+3,58+3,58+3,56+3,56+3,56+3,56+3,56+3,57+3,57+3,57+3,58+3,62+3,62+3,62+3,58+3,69+3,73+3,73+3,73+3,69+3,72+3,78+3,78+3,78+3,72+3
725,Maicon,30,191,89,Brazil,79,Right,3,2,Medium/High,RCB,53.0,55.0,66.0,54.0,79.0,83.0,"Long Throw-in, Leadership, Long Passer (CPU AI Only)",70,40,83,67,29,55,70,74,75,60,50,55,33,66,42,85,71,70,90,67,85,79,44,52,52,71,75,82,76,60+2,60+2,60+2,55+2,56+2,56+2,56+2,55+2,56+2,56+2,56+2,58+2,63+2,63+2,63+2,58+2,69+2,73+2,73+2,73+2,69+2,70+2,77+2,77+2,77+2,70+2
726,W. Boly,28,195,97,France,79,Right,4,2,Medium/Medium,LCB,64.0,35.0,62.0,61.0,78.0,82.0,Long Passer (CPU AI Only),50,32,78,76,23,59,45,35,69,66,57,69,54,71,47,50,66,67,93,21,79,77,43,55,56,80,73,82,78,55+2,55+2,55+2,55+2,56+2,56+2,56+2,55+2,58+2,58+2,58+2,59+2,64+2,64+2,64+2,59+2,69+2,74+2,74+2,74+2,69+2,71+2,77+2,77+2,77+2,71+2
727,G. Pezzella,28,186,81,Argentina,79,Right,3,2,Medium/Medium,LCB,56.0,49.0,47.0,56.0,80.0,76.0,Long Passer (CPU AI Only),40,48,82,64,40,54,46,25,56,66,57,55,34,77,48,54,82,60,80,50,82,80,47,22,35,72,78,82,78,59+2,59+2,59+2,53+2,55+2,55+2,55+2,53+2,52+2,52+2,52+2,54+2,57+2,57+2,57+2,54+2,66+2,70+2,70+2,70+2,66+2,69+2,78+2,78+2,78+2,69+2
728,Víctor Ruiz,30,185,78,Spain,79,Left,2,2,Medium/Medium,LCB,52.0,42.0,63.0,59.0,80.0,76.0,,54,37,77,71,39,53,67,46,70,69,50,53,52,75,55,59,76,68,77,38,81,79,39,56,46,69,80,80,82,55+2,55+2,55+2,54+2,55+2,55+2,55+2,54+2,57+2,57+2,57+2,58+2,64+2,64+2,64+2,58+2,69+2,74+2,74+2,74+2,69+2,71+2,77+2,77+2,77+2,71+2
729,I. Konaté,20,192,93,France,79,Right,2,3,High/High,CB,78.0,27.0,54.0,68.0,80.0,78.0,,35,21,77,75,28,69,28,23,67,69,71,84,65,71,55,37,74,68,83,25,77,78,33,41,41,74,76,85,79,53+2,53+2,53+2,56+2,55+2,55+2,55+2,56+2,57+2,57+2,57+2,59+2,62+2,62+2,62+2,59+2,70+2,73+2,73+2,73+2,70+2,72+2,78+2,78+2,78+2,72+2
730,L. Sigali,32,181,72,Argentina,79,Right,3,2,High/High,LCB,68.0,41.0,44.0,59.0,80.0,74.0,Long Passer (CPU AI Only),40,45,79,55,29,55,31,32,49,63,69,68,59,75,61,51,92,52,80,26,80,80,45,32,42,61,81,81,79,57+2,57+2,57+2,53+2,54+2,54+2,54+2,53+2,52+2,52+2,52+2,54+2,54+2,54+2,54+2,54+2,66+2,67+2,67+2,67+2,66+2,69+2,78+2,78+2,78+2,69+2
731,N. Pallois,31,189,89,France,79,Left,2,2,Medium/High,LCB,49.0,53.0,60.0,56.0,79.0,84.0,"Injury Prone, Leadership, Long Passer (CPU AI Only)",59,44,75,69,57,55,36,41,68,61,45,53,54,69,34,78,77,66,92,57,90,78,22,51,45,73,79,81,77,56+2,56+2,56+2,53+2,53+2,53+2,53+2,53+2,54+2,54+2,54+2,55+2,61+2,61+2,61+2,55+2,68+2,73+2,73+2,73+2,68+2,69+2,78+2,78+2,78+2,69+2
732,Antônio Chiamuloira,31,182,79,Brazil,79,Left,3,2,Medium/Medium,RCB,70.0,48.0,60.0,52.0,79.0,78.0,"Diver, Leadership",55,51,76,68,44,44,54,50,72,62,67,72,49,79,49,43,88,62,81,51,88,77,24,47,66,70,81,78,81,55+2,55+2,55+2,54+2,53+2,53+2,53+2,54+2,55+2,55+2,55+2,57+2,61+2,61+2,61+2,57+2,69+2,73+2,73+2,73+2,69+2,72+2,78+2,78+2,78+2,72+2
735,Laguardia,29,185,80,Spain,79,Right,3,2,Medium/High,RCB,53.0,45.0,55.0,48.0,80.0,79.0,Leadership,43,49,74,70,29,38,38,35,62,59,47,58,44,76,57,54,77,72,78,33,89,80,44,46,40,71,82,80,76,55+2,55+2,55+2,50+2,52+2,52+2,52+2,50+2,53+2,53+2,53+2,53+2,60+2,60+2,60+2,53+2,67+2,72+2,72+2,72+2,67+2,69+2,77+2,77+2,77+2,69+2
737,J. Evans,31,188,77,Northern Ireland,79,Right,4,2,Medium/High,RCB,56.0,32.0,59.0,53.0,80.0,75.0,Power Free-Kick,52,28,78,72,46,41,32,25,64,70,57,55,46,79,57,42,79,64,78,24,78,80,28,55,44,74,78,83,79,51+2,51+2,51+2,51+2,51+2,51+2,51+2,51+2,54+2,54+2,54+2,55+2,61+2,61+2,61+2,55+2,69+2,74+2,74+2,74+2,69+2,71+2,78+2,78+2,78+2,71+2
738,F. Balbuena,27,188,85,Paraguay,79,Right,3,2,Medium/Medium,RCB,56.0,40.0,52.0,50.0,80.0,79.0,,33,31,82,71,24,47,30,34,56,56,53,59,39,77,42,71,73,67,85,34,82,80,27,45,48,74,81,81,75,53+2,53+2,53+2,48+2,50+2,50+2,50+2,48+2,51+2,51+2,51+2,51+2,58+2,58+2,58+2,51+2,65+2,71+2,71+2,71+2,65+2,68+2,78+2,78+2,78+2,68+2
739,L. Cabrera,27,187,80,Uruguay,79,Left,3,2,Low/Medium,LCB,58.0,31.0,58.0,57.0,79.0,80.0,"Inflexible, Injury Prone, Leadership, Long Passer (CPU AI Only)",64,23,79,64,27,52,46,48,63,64,56,59,64,68,49,42,90,72,83,35,82,77,34,45,49,60,78,79,82,50+2,50+2,50+2,52+2,50+2,50+2,50+2,52+2,52+2,52+2,52+2,55+2,58+2,58+2,58+2,55+2,69+2,71+2,71+2,71+2,69+2,71+2,77+2,77+2,77+2,71+2
900,N. Domínguez,29,184,81,Argentina,78,Right,3,3,Medium/Medium,RCB,57.0,64.0,72.0,68.0,76.0,77.0,"Inflexible, Leadership",58,61,68,77,43,66,44,56,80,75,58,56,60,73,60,77,71,81,79,69,69,75,56,80,55,73,77,77,78,66+2,66+2,66+2,66+2,68+2,68+2,68+2,66+2,70+2,70+2,70+2,68+2,74+2,74+2,74+2,68+2,72+2,76+2,76+2,76+2,72+2,72+2,74+2,74+2,74+2,72+2
915,J. Gouweleeuw,27,188,78,Netherlands,78,Right,3,2,High/Medium,RCB,69.0,58.0,66.0,64.0,80.0,75.0,Leadership,60,46,72,68,49,60,45,36,80,66,68,70,66,78,64,72,68,68,78,77,78,82,61,71,42,74,80,82,76,64+2,64+2,64+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,65+2,70+2,70+2,70+2,65+2,72+2,75+2,75+2,75+2,72+2,73+2,77+2,77+2,77+2,73+2
918,Calero,23,183,71,Spain,78,Right,4,3,High/Medium,LCB,72.0,46.0,69.0,71.0,79.0,76.0,,62,42,74,76,45,68,62,40,76,75,70,73,74,78,68,62,85,77,75,37,73,79,50,65,43,78,79,80,76,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,66+2,66+2,66+2,67+2,70+2,70+2,70+2,67+2,74+2,76+2,76+2,76+2,74+2,75+2,77+2,77+2,77+2,75+2
921,M. Ngadeu,28,190,93,Cameroon,78,Right,5,2,Medium/High,LCB,68.0,53.0,59.0,67.0,78.0,83.0,,38,44,73,69,38,66,64,26,67,67,66,69,67,73,67,66,72,71,92,63,78,79,58,62,50,78,76,80,77,63+2,63+2,63+2,61+2,63+2,63+2,63+2,61+2,64+2,64+2,64+2,62+2,67+2,67+2,67+2,62+2,68+2,73+2,73+2,73+2,68+2,70+2,77+2,77+2,77+2,70+2
922,G. Dzhikiya,25,188,86,Russia,78,Left,3,2,High/High,LCB,82.0,53.0,61.0,64.0,78.0,81.0,Injury Prone,58,43,64,65,26,69,60,73,67,58,90,75,55,72,65,74,70,72,86,60,80,78,65,50,45,73,82,77,85,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,72+2,72+2,72+2,72+2,72+2,73+2,76+2,76+2,76+2,73+2
929,T. Vermaelen,33,183,80,Belgium,78,Left,3,2,Medium/Medium,LCB,64.0,61.0,70.0,60.0,77.0,69.0,"Power Free-Kick, Injury Prone, Long Passer (CPU AI Only)",63,52,82,80,56,55,61,64,78,68,64,64,61,70,58,78,89,37,79,68,77,75,41,56,62,74,74,79,80,63+3,63+3,63+3,61+3,61+3,61+3,61+3,61+3,63+3,63+3,63+3,61+3,66+3,66+3,66+3,61+3,68+3,72+3,72+3,72+3,68+3,70+3,77+3,77+3,77+3,70+3
930,Rúben Vezo,25,183,80,Portugal,78,Right,2,2,Medium/Medium,RCB,75.0,54.0,63.0,63.0,79.0,75.0,,65,53,74,69,51,57,57,32,68,67,74,76,68,73,70,59,83,69,76,55,77,79,45,55,50,70,78,81,80,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,63+2,65+2,65+2,65+2,63+2,72+2,73+2,73+2,73+2,72+2,74+2,77+2,77+2,77+2,74+2
934,N. Elvedi,22,189,78,Switzerland,78,Right,3,3,Medium/Medium,LCB,71.0,34.0,62.0,69.0,78.0,75.0,,65,30,79,73,30,69,45,29,55,72,65,75,64,75,54,42,73,75,77,31,69,79,53,59,37,65,76,81,76,57+2,57+2,57+2,62+2,60+2,60+2,60+2,62+2,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,73+2,72+2,72+2,72+2,73+2,74+2,76+2,76+2,76+2,74+2
936,S. Deli,27,192,86,Ivory Coast,78,Left,3,2,Medium/High,LCB,76.0,46.0,52.0,69.0,78.0,79.0,"Power Free-Kick, Avoids Using Weaker Foot, Long Passer (CPU AI Only)",28,37,78,65,52,68,52,51,63,70,74,78,70,74,64,66,72,72,84,46,77,78,38,44,50,84,78,79,78,60+2,60+2,60+2,57+2,59+2,59+2,59+2,57+2,59+2,59+2,59+2,59+2,62+2,62+2,62+2,59+2,68+2,72+2,72+2,72+2,68+2,71+2,77+2,77+2,77+2,71+2
937,C. Hérelle,26,188,75,France,78,Right,3,2,Medium/Medium,RCB,64.0,46.0,63.0,62.0,78.0,74.0,Diver,60,40,80,77,35,58,49,42,68,68,61,67,62,74,62,59,80,76,73,49,74,78,49,45,47,72,77,79,78,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,62+2,65+2,65+2,65+2,62+2,72+2,73+2,73+2,73+2,72+2,73+2,76+2,76+2,76+2,73+2
939,Ferro,22,192,78,Portugal,78,Right,2,2,Medium/Medium,LCB,54.0,43.0,56.0,63.0,80.0,76.0,Long Passer (CPU AI Only),30,26,77,74,28,64,33,27,73,68,44,63,41,77,51,81,66,77,74,45,84,79,52,49,38,76,81,82,74,58+2,58+2,58+2,54+2,59+2,59+2,59+2,54+2,59+2,59+2,59+2,58+2,66+2,66+2,66+2,58+2,68+2,75+2,75+2,75+2,68+2,69+2,77+2,77+2,77+2,69+2
940,Hilton,41,180,78,Brazil,78,Right,4,3,Low/Medium,CB,36.0,51.0,67.0,66.0,80.0,71.0,"Diver, Avoids Using Weaker Foot, Leadership, Giant Throw-in",60,45,79,74,51,64,54,48,73,73,35,36,54,70,60,55,79,54,76,58,76,80,50,67,64,77,83,77,76,58+2,58+2,58+2,58+2,59+2,59+2,59+2,58+2,62+2,62+2,62+2,60+2,68+2,68+2,68+2,60+2,67+2,74+2,74+2,74+2,67+2,68+2,76+2,76+2,76+2,68+2
