,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
354,H. Aouar,21,175,70,France,81,Right,3,4,High/Medium,LCM,79.0,71.0,79.0,83.0,66.0,67.0,"Beat Offside Trap, Selfish, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",68,74,59,84,68,84,78,64,79,84,78,79,81,79,82,64,62,79,61,71,70,68,76,84,63,82,69,64,63,73+2,73+2,73+2,79+2,78+2,78+2,78+2,79+2,80+2,80+2,80+2,79+2,79+2,79+2,79+2,79+2,73+2,74+2,74+2,74+2,73+2,71+2,67+2,67+2,67+2,71+2
367,A. Guardado,32,169,67,Mexico,81,Left,2,4,Medium/Medium,LCM,68.0,68.0,81.0,82.0,72.0,68.0,Power Free-Kick,75,64,55,83,69,80,78,81,82,85,71,66,79,81,87,72,74,79,60,74,72,73,70,84,70,76,74,74,74,70+3,70+3,70+3,76+3,76+3,76+3,76+3,76+3,78+3,78+3,78+3,77+3,80+3,80+3,80+3,77+3,76+3,77+3,77+3,77+3,76+3,74+3,71+3,71+3,71+3,74+3
370,A. Doucouré,26,184,76,France,81,Right,3,3,High/Medium,RDM,69.0,74.0,73.0,77.0,79.0,82.0,,68,73,66,82,68,78,41,42,75,80,65,72,62,78,68,84,72,92,80,75,78,82,73,77,54,74,79,83,76,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,76+2,76+2,76+2,76+2,79+2,79+2,79+2,76+2,78+2,80+2,80+2,80+2,78+2,77+2,78+2,78+2,78+2,77+2
371,E. Can,25,184,82,Germany,81,Right,4,3,Medium/Medium,RCM,70.0,68.0,77.0,79.0,81.0,84.0,"Injury Prone, Selfish, Argues with Officials",70,60,72,83,65,80,64,64,81,83,68,71,72,78,69,81,76,87,83,75,86,82,76,78,60,80,82,82,80,74+2,74+2,74+2,75+2,76+2,76+2,76+2,75+2,77+2,77+2,77+2,76+2,80+2,80+2,80+2,76+2,79+2,82+2,82+2,82+2,79+2,78+2,80+2,80+2,80+2,78+2
373,Thiago Mendes,27,177,80,Brazil,81,Right,3,4,High/Medium,RCM,78.0,70.0,78.0,79.0,77.0,74.0,Argues with Officials,67,63,59,83,60,78,67,77,81,81,73,82,78,81,74,81,68,87,66,79,80,82,70,80,60,79,79,77,76,72+2,72+2,72+2,75+2,76+2,76+2,76+2,75+2,78+2,78+2,78+2,77+2,80+2,80+2,80+2,77+2,78+2,80+2,80+2,80+2,78+2,77+2,75+2,75+2,75+2,77+2
374,Cesc Fàbregas,32,179,77,Spain,81,Right,3,3,High/Medium,LCM,53.0,73.0,87.0,77.0,60.0,56.0,"Avoids Using Weaker Foot, Leadership, Finesse Shot",84,71,72,89,81,76,78,81,87,83,54,52,64,78,75,77,63,55,61,70,45,50,70,88,78,92,64,59,58,72+3,72+3,72+3,75+3,75+3,75+3,75+3,75+3,78+3,78+3,78+3,75+3,78+3,78+3,78+3,75+3,67+3,69+3,69+3,69+3,67+3,65+3,62+3,62+3,62+3,65+3
377,M. Brozovi?,26,181,68,Croatia,81,Right,4,3,Medium/High,CDM,64.0,73.0,79.0,80.0,76.0,73.0,"Injury Prone, Beat Offside Trap, Leadership, Argues with Officials",72,69,62,82,65,80,79,74,83,83,63,64,73,78,74,80,67,87,62,81,82,81,66,80,69,78,75,78,77,71+2,71+2,71+2,75+2,75+2,75+2,75+2,75+2,77+2,77+2,77+2,76+2,80+2,80+2,80+2,76+2,77+2,79+2,79+2,79+2,77+2,76+2,74+2,74+2,74+2,76+2
380,Beñat,32,177,76,Spain,81,Right,3,3,Low/Medium,LCM,49.0,73.0,84.0,74.0,67.0,71.0,"Leadership, Finesse Shot",80,65,47,87,61,68,83,85,80,84,65,36,71,78,76,87,59,76,69,78,74,70,77,85,69,73,70,70,65,70+2,70+2,70+2,73+2,74+2,74+2,74+2,73+2,77+2,77+2,77+2,74+2,79+2,79+2,79+2,74+2,72+2,76+2,76+2,76+2,72+2,69+2,68+2,68+2,68+2,69+2
383,G. Xhaka,26,185,82,Switzerland,81,Left,3,3,Medium/Medium,LDM,51.0,67.0,81.0,71.0,69.0,78.0,"Long Throw-in, Injury Prone, Leadership, Argues with Officials, Finesse Shot",73,53,62,85,50,70,76,77,85,80,50,52,49,75,61,90,30,79,77,79,92,71,75,82,63,74,66,72,69,69+3,69+3,69+3,70+3,72+3,72+3,72+3,70+3,74+3,74+3,74+3,72+3,78+3,78+3,78+3,72+3,71+3,77+3,77+3,77+3,71+3,70+3,71+3,71+3,71+3,70+3
385,Dani García,29,180,80,Spain,81,Right,3,3,Medium/High,RCM,42.0,69.0,73.0,75.0,78.0,79.0,Diver,55,69,46,82,52,73,61,57,79,80,52,34,67,79,70,72,64,89,73,73,85,81,78,79,58,74,80,84,77,68+2,68+2,68+2,70+2,72+2,72+2,72+2,70+2,74+2,74+2,74+2,71+2,79+2,79+2,79+2,71+2,73+2,81+2,81+2,81+2,73+2,72+2,75+2,75+2,75+2,72+2
387,W. Ndidi,22,183,74,Nigeria,81,Right,4,3,Medium/High,CDM,71.0,62.0,67.0,74.0,83.0,82.0,,50,50,76,77,66,74,58,58,73,76,70,72,69,79,67,80,90,92,74,68,85,84,67,67,55,77,84,85,83,69+2,69+2,69+2,68+2,70+2,70+2,70+2,68+2,71+2,71+2,71+2,70+2,75+2,75+2,75+2,70+2,77+2,80+2,80+2,80+2,77+2,78+2,81+2,81+2,81+2,78+2
388,L. Milivojevi?,28,186,80,Serbia,81,Right,2,2,Medium/High,RCM,55.0,67.0,76.0,67.0,78.0,84.0,"Leadership, Argues with Officials",66,55,75,81,50,62,71,81,79,76,53,56,62,78,63,84,62,90,82,77,88,80,66,73,91,76,78,78,73,68+2,68+2,68+2,67+2,69+2,69+2,69+2,67+2,70+2,70+2,70+2,69+2,76+2,76+2,76+2,69+2,74+2,79+2,79+2,79+2,74+2,74+2,77+2,77+2,77+2,74+2
389,Fernando,31,183,76,Brazil,81,Right,2,3,Medium/Medium,CDM,61.0,62.0,71.0,70.0,81.0,82.0,Injury Prone,62,54,72,80,56,68,65,53,76,75,60,62,70,77,57,76,74,83,82,68,84,83,59,68,54,76,80,83,81,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,68+2,74+2,74+2,74+2,68+2,75+2,79+2,79+2,79+2,75+2,76+2,79+2,79+2,79+2,76+2
391,Luiz Gustavo,31,187,78,Brazil,81,Left,3,3,Medium/High,CDM,58.0,60.0,69.0,69.0,80.0,82.0,"Injury Prone, Avoids Using Weaker Foot, Leadership",63,48,72,75,54,68,42,64,76,73,61,56,62,83,62,78,76,85,81,73,84,83,53,69,58,84,82,79,82,65+3,65+3,65+3,65+3,66+3,66+3,66+3,65+3,68+3,68+3,68+3,67+3,73+3,73+3,73+3,67+3,75+3,79+3,79+3,79+3,75+3,76+3,79+3,79+3,79+3,76+3
450,D. Klaassen,26,179,70,Netherlands,80,Right,3,3,High/High,LCM,65.0,78.0,74.0,75.0,70.0,75.0,"Injury Prone, Speed Dribbler (CPU AI Only)",64,77,75,81,81,73,61,44,76,82,67,64,68,80,66,81,67,87,69,78,78,71,80,79,75,82,65,74,65,76+2,76+2,76+2,75+2,77+2,77+2,77+2,75+2,77+2,77+2,77+2,75+2,78+2,78+2,78+2,75+2,73+2,75+2,75+2,75+2,73+2,72+2,71+2,71+2,71+2,72+2
453,Y. Belhanda,29,179,75,Morocco,80,Right,4,4,Medium/Medium,LCM,73.0,76.0,78.0,83.0,57.0,71.0,"Beat Offside Trap, Selfish, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",79,74,67,78,69,84,78,78,77,83,75,72,85,79,78,78,77,84,63,78,75,66,72,78,80,74,50,54,55,75+2,75+2,75+2,78+2,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,77+2,77+2,77+2,78+2,71+2,69+2,69+2,69+2,71+2,68+2,63+2,63+2,63+2,68+2
455,Y. Tielemans,22,176,72,Belgium,80,Right,5,4,Medium/Medium,RCM,63.0,78.0,82.0,78.0,68.0,67.0,"Leadership, Argues with Officials, Finesse Shot",82,73,59,84,78,78,85,75,81,81,65,61,69,75,77,86,63,72,63,84,70,69,79,82,72,83,66,73,68,74+2,74+2,74+2,76+2,77+2,77+2,77+2,76+2,78+2,78+2,78+2,77+2,79+2,79+2,79+2,77+2,73+2,74+2,74+2,74+2,73+2,71+2,68+2,68+2,68+2,71+2
465,André Gomes,25,188,84,Portugal,80,Right,4,4,Medium/Medium,LDM,65.0,71.0,78.0,80.0,73.0,80.0,Crowd Favourite,65,67,69,84,69,83,81,67,82,82,63,67,66,78,64,82,59,77,83,73,81,75,74,81,55,84,73,74,67,74+3,74+3,74+3,75+3,76+3,76+3,76+3,75+3,78+3,78+3,78+3,76+3,79+3,79+3,79+3,76+3,73+3,78+3,78+3,78+3,73+3,72+3,74+3,74+3,74+3,72+3
471,Gabriel,25,187,82,Brazil,80,Left,5,3,Medium/High,RCM,63.0,74.0,77.0,79.0,76.0,83.0,"Leadership, Finesse Shot",68,67,71,79,67,81,74,73,83,82,66,60,65,77,67,86,81,83,82,81,87,80,73,78,67,83,75,77,73,74+2,74+2,74+2,74+2,76+2,76+2,76+2,74+2,76+2,76+2,76+2,75+2,79+2,79+2,79+2,75+2,75+2,79+2,79+2,79+2,75+2,74+2,77+2,77+2,77+2,74+2
475,Manu Trigueros,27,178,75,Spain,80,Right,4,4,Medium/Medium,LDM,60.0,73.0,78.0,77.0,70.0,66.0,"Dives Into Tackles (CPU AI Only), Crowd Favourite",72,69,74,80,63,77,78,69,80,80,62,59,72,78,69,77,69,69,63,79,69,69,77,82,65,76,69,73,62,73+2,73+2,73+2,74+2,75+2,75+2,75+2,74+2,77+2,77+2,77+2,74+2,77+2,77+2,77+2,74+2,71+2,73+2,73+2,73+2,71+2,70+2,70+2,70+2,70+2,70+2
476,M. Eggestein,22,181,75,Germany,80,Right,4,3,High/High,RCM,73.0,70.0,75.0,78.0,73.0,78.0,"Diver, Injury Prone, Argues with Officials",70,62,66,81,50,78,64,48,78,81,67,77,75,79,68,82,53,96,75,81,69,71,70,77,60,77,74,77,65,72+2,72+2,72+2,74+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,76+2,78+2,78+2,78+2,76+2,76+2,77+2,77+2,77+2,76+2,75+2,72+2,72+2,72+2,75+2
477,Campaña,26,179,70,Spain,80,Right,3,4,Medium/Medium,CDM,61.0,73.0,81.0,77.0,73.0,72.0,"Beat Offside Trap, Finesse Shot",76,73,65,83,64,78,81,78,80,82,63,60,65,74,73,75,62,79,71,76,66,73,69,83,69,81,75,75,68,72+2,72+2,72+2,74+2,75+2,75+2,75+2,74+2,77+2,77+2,77+2,75+2,78+2,78+2,78+2,75+2,74+2,76+2,76+2,76+2,74+2,73+2,71+2,71+2,71+2,73+2
478,F. Coquelin,28,177,74,France,80,Right,3,3,Medium/High,LCM,70.0,66.0,75.0,78.0,78.0,77.0,Injury Prone,68,62,63,81,53,77,68,41,79,81,71,69,75,82,79,74,79,72,77,69,85,81,75,79,52,78,76,82,79,71+2,71+2,71+2,74+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,75+2,78+2,78+2,78+2,75+2,76+2,79+2,79+2,79+2,76+2,76+2,78+2,78+2,78+2,76+2
480,V. Rongier,24,172,70,France,80,Right,4,3,Medium/High,LCM,64.0,73.0,76.0,80.0,75.0,62.0,"Leadership, Finesse Shot",62,71,40,82,75,79,76,69,81,82,67,61,78,75,90,75,74,74,58,79,52,79,73,77,65,78,76,84,71,70+2,70+2,70+2,74+2,75+2,75+2,75+2,74+2,77+2,77+2,77+2,74+2,79+2,79+2,79+2,74+2,74+2,77+2,77+2,77+2,74+2,72+2,70+2,70+2,70+2,72+2
481,N. Barella,22,175,68,Italy,80,Right,3,3,Medium/High,RCM,76.0,66.0,78.0,80.0,74.0,69.0,,76,63,40,82,53,80,73,67,78,82,78,74,75,79,83,72,58,83,58,66,82,79,73,76,73,80,75,80,76,69+2,69+2,69+2,76+2,75+2,75+2,75+2,76+2,76+2,76+2,76+2,77+2,78+2,78+2,78+2,77+2,78+2,78+2,78+2,78+2,78+2,76+2,72+2,72+2,72+2,76+2
485,Sergi Darder,25,180,71,Spain,80,Right,3,4,Medium/Low,LCM,45.0,69.0,79.0,80.0,66.0,67.0,"Beat Offside Trap, Argues with Officials",68,61,52,84,66,80,75,68,81,83,54,37,72,78,75,81,51,66,68,75,71,69,76,84,55,82,64,68,69,69+2,69+2,69+2,72+2,74+2,74+2,74+2,72+2,77+2,77+2,77+2,73+2,78+2,78+2,78+2,73+2,69+2,74+2,74+2,74+2,69+2,67+2,67+2,67+2,67+2,67+2
488,E. Capoue,30,190,87,France,80,Right,3,3,Medium/Medium,LDM,52.0,71.0,74.0,73.0,78.0,77.0,"Leadership, Argues with Officials",69,69,72,79,69,76,67,71,78,80,50,53,36,81,61,77,72,77,78,72,76,83,73,71,54,75,76,79,77,72+2,72+2,72+2,70+2,73+2,73+2,73+2,70+2,72+2,72+2,72+2,72+2,77+2,77+2,77+2,72+2,75+2,78+2,78+2,78+2,75+2,74+2,77+2,77+2,77+2,74+2
491,H. Winks,23,176,74,England,80,Right,3,3,Medium/High,RDM,70.0,58.0,77.0,83.0,71.0,66.0,Power Free-Kick,65,55,50,84,50,84,73,60,80,82,72,68,81,80,82,63,50,80,61,62,65,75,64,81,51,83,73,74,67,66+2,66+2,66+2,74+2,73+2,73+2,73+2,74+2,76+2,76+2,76+2,75+2,78+2,78+2,78+2,75+2,74+2,76+2,76+2,76+2,74+2,72+2,69+2,69+2,69+2,72+2
496,M. Díaz,32,166,63,Chile,80,Right,3,3,Medium/High,CDM,59.0,67.0,81.0,75.0,74.0,75.0,"Power Free-Kick, Avoids Using Weaker Foot, Speed Dribbler (CPU AI Only)",74,55,63,85,66,70,83,82,83,80,63,55,75,76,91,84,72,84,69,77,80,79,65,79,66,76,76,74,70,68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,74+2,74+2,74+2,73+2,78+2,78+2,78+2,73+2,75+2,78+2,78+2,78+2,75+2,74+2,73+2,73+2,73+2,74+2
502,Y. M'Vila,29,182,80,France,80,Right,3,3,Medium/Medium,LDM,70.0,61.0,75.0,74.0,75.0,78.0,Leadership,62,56,61,83,56,73,70,67,81,76,72,69,73,78,65,68,70,81,75,67,83,82,59,74,68,80,75,76,72,66+2,66+2,66+2,70+2,70+2,70+2,70+2,70+2,72+2,72+2,72+2,72+2,76+2,76+2,76+2,72+2,75+2,78+2,78+2,78+2,75+2,74+2,75+2,75+2,75+2,74+2
504,I. Marcone,29,183,83,Argentina,80,Right,3,4,Medium/High,RCM,55.0,58.0,73.0,78.0,75.0,83.0,Finesse Shot,58,48,66,81,49,81,59,60,81,82,59,52,62,76,64,73,55,88,85,66,81,76,58,75,59,85,74,80,73,66+2,66+2,66+2,68+2,69+2,69+2,69+2,68+2,72+2,72+2,72+2,71+2,77+2,77+2,77+2,71+2,73+2,79+2,79+2,79+2,73+2,73+2,75+2,75+2,75+2,73+2
505,Everton Andrão,35,177,75,Brazil,80,Right,4,2,High/High,CDM,68.0,62.0,74.0,76.0,78.0,77.0,,75,58,59,78,58,75,48,73,75,77,69,68,78,78,77,72,67,89,71,64,81,79,54,73,61,68,80,81,77,66+2,66+2,66+2,70+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,72+2,75+2,75+2,75+2,72+2,77+2,78+2,78+2,78+2,77+2,77+2,75+2,75+2,75+2,77+2
507,T. Stepanenko,29,181,76,Ukraine,80,Left,3,3,Medium/High,RDM,67.0,61.0,72.0,69.0,78.0,80.0,"Injury Prone, Giant Throw-in",63,53,69,81,56,64,60,45,77,78,71,64,63,78,73,75,71,82,76,70,88,82,60,69,52,81,79,79,77,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,70+2,70+2,70+2,69+2,74+2,74+2,74+2,69+2,75+2,79+2,79+2,79+2,75+2,76+2,77+2,77+2,77+2,76+2
516,J. Weigl,23,186,72,Germany,80,Right,3,3,Medium/Medium,RDM,61.0,47.0,75.0,76.0,78.0,66.0,"Diver, Finesse Shot",58,41,65,85,56,74,63,46,83,79,68,55,76,80,65,48,68,77,62,52,64,82,56,77,52,83,79,79,73,60+3,60+3,60+3,67+3,66+3,66+3,66+3,67+3,71+3,71+3,71+3,70+3,76+3,76+3,76+3,70+3,74+3,78+3,78+3,78+3,74+3,74+3,74+3,74+3,74+3,74+3
522,J. Mascherano,35,174,73,Argentina,80,Right,3,2,Low/High,CDM,66.0,53.0,72.0,68.0,79.0,75.0,"Injury Prone, Giant Throw-in",68,42,66,79,51,58,63,50,79,80,69,64,72,78,80,76,81,75,70,55,87,85,51,68,60,81,77,81,80,62+3,62+3,62+3,65+3,64+3,64+3,64+3,65+3,67+3,67+3,67+3,67+3,72+3,72+3,72+3,67+3,75+3,79+3,79+3,79+3,75+3,76+3,78+3,78+3,78+3,76+3
590,Dani Olmo,21,179,72,Spain,79,Right,4,4,High/Medium,LCM,80.0,76.0,76.0,82.0,48.0,61.0,"Selfish, Argues with Officials, Crowd Favourite",77,75,43,76,76,82,72,75,77,83,78,82,80,73,89,79,55,78,54,76,60,57,80,77,62,82,43,50,44,73+2,73+2,73+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,75+2,75+2,75+2,78+2,67+2,64+2,64+2,64+2,67+2,63+2,54+2,54+2,54+2,63+2
602,D. Baselli,27,182,70,Italy,79,Right,3,4,High/Medium,RCM,71.0,73.0,79.0,81.0,66.0,68.0,"Argues with Officials, Finesse Shot",74,67,64,82,73,82,79,73,78,83,73,70,78,75,75,76,68,77,65,81,65,68,75,80,71,74,67,65,63,73+2,73+2,73+2,77+2,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,78+2,78+2,78+2,77+2,72+2,73+2,73+2,73+2,72+2,70+2,67+2,67+2,67+2,70+2
621,Merino,23,186,83,Spain,79,Left,3,3,Medium/Medium,LCM,69.0,73.0,77.0,80.0,71.0,74.0,Selfish,70,74,75,82,58,81,75,69,74,83,70,68,76,75,57,79,66,74,76,75,73,78,70,80,58,73,65,74,65,75+2,75+2,75+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,77+2,77+2,77+2,76+2,73+2,75+2,75+2,75+2,73+2,72+2,73+2,73+2,73+2,72+2
623,M. Arnold,25,184,74,Germany,79,Left,2,3,High/High,LCM,65.0,80.0,76.0,77.0,70.0,69.0,Argues with Officials,69,77,54,80,84,78,77,75,80,80,65,65,66,80,66,87,52,77,67,87,66,75,75,75,57,77,75,69,66,75+2,75+2,75+2,75+2,76+2,76+2,76+2,75+2,77+2,77+2,77+2,75+2,78+2,78+2,78+2,75+2,73+2,75+2,75+2,75+2,73+2,71+2,69+2,69+2,69+2,71+2
625,M. Sanson,24,180,73,France,79,Right,4,4,Medium/Medium,LCM,75.0,73.0,78.0,77.0,70.0,75.0,Speed Dribbler (CPU AI Only),77,73,69,80,72,76,74,68,82,79,77,74,79,76,69,77,75,79,76,69,68,73,75,78,68,78,65,73,70,74+2,74+2,74+2,76+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,74+2,75+2,75+2,75+2,74+2,74+2,71+2,71+2,71+2,74+2
629,A. Golovin,23,180,69,Russia,79,Right,4,4,High/High,RCM,81.0,71.0,75.0,82.0,65.0,67.0,"Argues with Officials, Crowd Favourite",69,69,38,79,70,83,75,79,73,82,77,84,82,74,77,76,63,83,56,75,76,70,72,76,52,80,67,69,64,70+2,70+2,70+2,77+2,76+2,76+2,76+2,77+2,77+2,77+2,77+2,77+2,76+2,76+2,76+2,77+2,74+2,73+2,73+2,73+2,74+2,71+2,65+2,65+2,65+2,71+2
634,J. Wilshere,27,172,68,England,79,Left,2,3,Medium/Medium,LCM,64.0,68.0,80.0,81.0,63.0,66.0,"Power Free-Kick, Finesse Shot, Crowd Favourite",73,63,58,84,64,81,77,71,80,82,68,60,76,76,83,74,66,64,60,72,81,63,77,82,65,80,62,64,65,70+3,70+3,70+3,75+3,75+3,75+3,75+3,75+3,78+3,78+3,78+3,75+3,77+3,77+3,77+3,75+3,69+3,72+3,72+3,72+3,69+3,67+3,66+3,66+3,66+3,67+3
643,F. Kessié,22,183,76,Ivory Coast,79,Right,4,3,High/High,RCM,72.0,72.0,72.0,77.0,78.0,88.0,Diver,66,64,68,79,60,78,58,48,75,79,69,74,68,78,79,84,79,95,87,76,86,80,76,71,82,76,80,78,74,74+2,74+2,74+2,73+2,75+2,75+2,75+2,73+2,75+2,75+2,75+2,75+2,77+2,77+2,77+2,75+2,77+2,79+2,79+2,79+2,77+2,77+2,78+2,78+2,78+2,77+2
646,L. Pellegrini,23,186,77,Italy,79,Right,3,3,High/Medium,RDM,74.0,68.0,79.0,76.0,72.0,69.0,,74,60,71,84,69,77,70,69,80,80,75,74,68,73,70,76,66,74,66,74,71,70,75,80,67,79,70,74,72,72+2,72+2,72+2,75+2,75+2,75+2,75+2,75+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,74+2,75+2,75+2,75+2,74+2,73+2,71+2,71+2,71+2,73+2
653,E. Pérez,33,178,77,Argentina,79,Right,4,3,Medium/Medium,RDM,67.0,71.0,76.0,75.0,75.0,78.0,"Power Free-Kick, Injury Prone",68,68,65,82,65,74,62,63,76,77,69,66,76,78,67,75,74,76,75,72,89,76,75,78,74,79,77,75,74,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,74+2,77+2,77+2,77+2,74+2,74+2,77+2,77+2,77+2,74+2,74+2,75+2,75+2,75+2,74+2
655,R. Zobnin,25,182,75,Russia,79,Right,3,4,High/High,RDM,76.0,64.0,75.0,80.0,78.0,73.0,,69,65,70,81,55,82,65,65,79,82,74,78,70,79,65,65,63,90,66,67,70,75,64,72,57,77,81,79,76,71+2,71+2,71+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,76+2,77+2,77+2,77+2,76+2,78+2,78+2,78+2,78+2,78+2,77+2,75+2,75+2,75+2,77+2
656,A. Fernández,33,177,71,Argentina,79,Right,3,4,Medium/Medium,LDM,68.0,70.0,76.0,78.0,71.0,74.0,"Power Free-Kick, Injury Prone",70,69,56,81,57,77,65,61,80,81,69,68,75,75,80,74,58,75,73,73,80,77,73,79,62,81,68,76,64,71+2,71+2,71+2,74+2,74+2,74+2,74+2,74+2,76+2,76+2,76+2,75+2,78+2,78+2,78+2,75+2,73+2,76+2,76+2,76+2,73+2,72+2,71+2,71+2,71+2,72+2
658,J. Ward-Prowse,24,173,66,England,79,Right,3,3,Medium/Medium,RCM,60.0,71.0,85.0,77.0,62.0,64.0,"Dives Into Tackles (CPU AI Only), Leadership",89,69,57,85,51,75,91,89,82,82,66,55,75,74,77,74,66,79,56,73,67,63,71,82,80,79,63,64,60,69+2,69+2,69+2,75+2,74+2,74+2,74+2,75+2,77+2,77+2,77+2,76+2,78+2,78+2,78+2,76+2,72+2,72+2,72+2,72+2,72+2,69+2,64+2,64+2,64+2,69+2
659,R. Vormer,31,178,79,Netherlands,79,Right,4,3,High/High,RCM,60.0,74.0,79.0,70.0,75.0,79.0,Avoids Using Weaker Foot,78,72,70,81,74,67,75,79,77,74,66,55,65,78,68,77,69,93,74,74,78,77,80,78,75,79,76,75,70,73+2,73+2,73+2,72+2,73+2,73+2,73+2,72+2,74+2,74+2,74+2,74+2,77+2,77+2,77+2,74+2,75+2,77+2,77+2,77+2,75+2,74+2,74+2,74+2,74+2,74+2
665,F. Grillitsch,23,187,77,Austria,79,Right,3,3,Medium/Medium,LCM,64.0,59.0,77.0,77.0,68.0,66.0,Injury Prone,68,58,61,84,53,78,47,68,81,81,63,65,67,82,65,65,48,70,72,55,50,73,71,82,50,81,70,71,51,68+2,68+2,68+2,72+2,73+2,73+2,73+2,72+2,75+2,75+2,75+2,74+2,77+2,77+2,77+2,74+2,71+2,74+2,74+2,74+2,71+2,69+2,67+2,67+2,67+2,69+2
668,Melvin Parrela,31,188,88,Brazil,79,Right,3,2,Medium/Medium,RDM,71.0,70.0,70.0,72.0,80.0,83.0,,52,68,83,78,67,72,64,68,72,74,62,78,67,75,69,75,71,87,82,70,84,72,67,72,72,76,82,84,77,73+2,73+2,73+2,69+2,72+2,72+2,72+2,69+2,72+2,72+2,72+2,70+2,74+2,74+2,74+2,70+2,74+2,77+2,77+2,77+2,74+2,75+2,79+2,79+2,79+2,75+2
669,Rubén Alcaraz,28,183,81,Spain,79,Right,4,3,Medium/High,LCM,64.0,73.0,79.0,71.0,80.0,82.0,"Long Throw-in, Leadership, Argues with Officials",73,66,74,80,67,70,82,83,83,76,63,64,62,79,67,85,78,84,78,81,88,83,62,77,66,77,77,83,76,72+2,72+2,72+2,71+2,72+2,72+2,72+2,71+2,73+2,73+2,73+2,72+2,77+2,77+2,77+2,72+2,77+2,80+2,80+2,80+2,77+2,77+2,79+2,79+2,79+2,77+2
670,T. Sou?ek,24,192,86,Czech Republic,79,Right,3,3,High/High,LDM,70.0,68.0,72.0,72.0,79.0,82.0,"Diver, Avoids Using Weaker Foot",69,67,79,78,59,73,63,53,74,75,66,73,66,76,60,70,70,91,83,70,73,81,71,70,72,75,79,79,78,72+2,72+2,72+2,71+2,72+2,72+2,72+2,71+2,72+2,72+2,72+2,73+2,75+2,75+2,75+2,73+2,77+2,78+2,78+2,78+2,77+2,77+2,78+2,78+2,78+2,77+2
672,Petros,30,181,77,Brazil,79,Right,3,3,Medium/Medium,RDM,70.0,67.0,73.0,76.0,74.0,77.0,,61,65,58,81,50,76,58,49,78,78,69,70,70,76,70,80,62,90,70,65,82,80,64,75,62,79,68,80,78,69+2,69+2,69+2,71+2,72+2,72+2,72+2,71+2,74+2,74+2,74+2,73+2,77+2,77+2,77+2,73+2,76+2,78+2,78+2,78+2,76+2,75+2,74+2,74+2,74+2,75+2
673,Roque Mesa,30,171,74,Spain,79,Right,3,3,Medium/High,RCM,71.0,61.0,74.0,77.0,71.0,77.0,"Injury Prone, Finesse Shot",69,65,32,81,37,76,50,51,77,79,71,71,73,80,88,66,76,82,70,57,86,78,69,78,45,80,75,75,76,66+2,66+2,66+2,73+2,72+2,72+2,72+2,73+2,75+2,75+2,75+2,75+2,76+2,76+2,76+2,75+2,76+2,78+2,78+2,78+2,76+2,74+2,72+2,72+2,72+2,74+2
674,S. Lobotka,24,170,64,Slovakia,79,Right,4,4,Medium/High,RDM,64.0,63.0,76.0,78.0,70.0,66.0,,68,64,45,84,43,77,68,55,77,82,66,63,76,74,81,62,79,85,59,68,57,74,67,76,56,74,69,76,68,66+2,66+2,66+2,73+2,72+2,72+2,72+2,73+2,75+2,75+2,75+2,74+2,77+2,77+2,77+2,74+2,74+2,75+2,75+2,75+2,74+2,72+2,68+2,68+2,68+2,72+2
