,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
7650,A. Lindegaard,35,193,85,Denmark,68,Right,3,1,Medium/Medium,GK,,,,,,,"Diver, Second Wind",14,16,14,19,13,17,11,18,28,31,47,52,53,61,54,52,68,25,69,19,32,23,19,50,42,55,11,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
7652,R. Ple?ca,36,188,84,Romania,68,Left,2,1,Medium/Medium,GK,,,,,,,,39,13,35,42,39,42,12,29,32,23,33,36,29,67,37,51,40,32,43,9,31,13,10,34,26,31,21,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,
7653,Casto,37,181,77,Spain,68,Right,3,1,Medium/Medium,GK,,,,,,,,23,12,22,29,15,11,13,12,26,17,45,62,60,66,60,49,80,43,58,13,34,20,12,30,23,49,17,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
7654,Q. Westberg,33,185,78,United States,68,Right,3,1,Medium/Medium,GK,,,,,,,,10,9,8,19,15,9,10,10,25,18,34,54,51,64,60,48,78,40,72,9,16,16,6,33,16,54,10,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
7656,A. Kwarasey,31,190,76,Ghana,68,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,18,13,14,43,10,15,11,12,28,23,59,53,63,71,60,49,73,36,74,13,34,23,14,46,14,55,8,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
7658,J. Fejzi?,33,198,95,Bosnia Herzegovina,68,Right,2,1,Medium/Medium,GK,,,,,,,Flair Passes,11,11,13,23,8,15,12,15,16,24,18,34,25,61,19,44,49,27,75,9,34,14,8,32,20,12,12,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
7660,J. MacDonald,33,185,79,Scotland,68,Right,2,1,Medium/Medium,GK,,,,,,,"Flair, Second Wind",21,18,15,32,13,17,21,25,23,21,23,22,50,63,37,49,58,44,59,14,33,25,13,43,16,49,12,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,
7663,M. Knaller,32,192,86,Austria,68,Right,3,1,Medium/Medium,GK,,,,,,,,13,12,13,13,14,13,14,14,14,14,41,44,38,70,26,37,66,37,64,15,23,22,12,22,18,53,16,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,
7665,M. Pinto,35,183,79,Chile,68,Right,2,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Flair, Swerve Pass",23,20,12,38,13,21,16,33,45,23,54,56,57,72,58,51,70,36,68,20,27,11,13,69,34,67,11,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,
7667,R. Zwinkels,36,186,80,Netherlands,68,Right,2,1,Medium/Medium,GK,,,,,,,Giant Throw-in,15,12,11,35,20,12,9,12,30,30,42,39,46,64,37,50,75,35,66,17,35,13,16,30,22,56,10,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
7668,W. Sandilands,35,180,81,South Africa,68,Right,3,1,Medium/Medium,GK,,,,,,,,13,11,11,19,11,11,10,12,21,35,50,56,57,61,45,50,75,26,72,11,46,22,12,14,37,62,17,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,
7674,A. Shafi,37,182,83,Jordan,68,Right,3,1,Medium/Medium,GK,,,,,,,,26,6,10,13,7,10,19,21,18,22,35,37,35,62,54,59,59,30,51,9,28,20,13,52,18,31,15,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,
7676,F. Farnolle,34,196,104,Benin,68,Right,2,1,Medium/Medium,GK,,,,,,,Second Wind,18,10,12,29,11,9,12,15,23,18,39,45,27,70,21,49,62,35,82,10,39,24,15,21,18,38,11,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,
7677,Kim Jin Hyeon,31,193,78,Korea Republic,68,Right,3,1,Medium/Medium,GK,,,,,,,,20,13,19,12,13,14,11,13,22,24,54,42,63,67,43,46,68,43,65,15,14,15,16,53,15,12,11,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
7682,L. Castellanos,35,183,78,Colombia,68,Right,3,1,Medium/Medium,GK,,,,,,,Flair Passes,13,18,15,24,17,15,14,18,22,23,42,44,44,67,51,44,64,23,62,16,24,24,19,51,24,35,22,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,
7684,E. Hernández,33,185,86,Uruguay,68,Right,2,1,Medium/Medium,GK,,,,,,,"Flair, Acrobatic Clearance, Flair Passes",19,18,18,24,19,15,16,15,23,22,52,50,55,64,47,55,56,36,53,11,21,13,10,46,35,46,12,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,
7687,G. Ortiz,30,187,84,Paraguay,68,Left,2,1,Medium/Medium,GK,,,,,,,Second Wind,11,8,12,19,9,5,12,12,23,20,30,30,34,58,45,48,46,30,64,7,19,8,7,21,13,31,5,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,
7688,D. Rusu,28,180,75,Moldova,68,Right,3,1,Medium/Medium,GK,,,,,,,,22,12,20,16,17,10,21,13,18,16,22,22,38,66,48,46,60,25,51,20,32,13,10,49,14,33,16,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,
7689,M. Gagliardo,36,179,73,Argentina,68,Right,2,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Flair Passes",14,9,20,30,8,12,22,12,25,26,39,35,49,65,45,47,67,33,51,7,30,21,6,37,31,40,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,A. Muric,20,197,81,Kosovo,67,Right,2,1,Medium/Medium,GK,,,,,,,Swerve Pass,13,12,10,34,16,18,18,11,39,26,44,46,38,51,40,52,62,29,68,14,24,18,11,52,18,60,15,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,S. Jurado,21,185,80,Mexico,67,Right,2,1,Medium/Medium,GK,,,,,,,,10,7,10,38,7,14,10,13,40,10,30,28,42,52,48,49,62,23,43,5,27,10,6,25,11,36,19,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,F. Woodman,22,190,83,England,67,Right,2,1,Medium/Medium,GK,,,,,,,,14,16,20,26,16,17,15,13,26,22,43,47,38,65,37,44,48,30,46,14,32,28,12,37,20,54,10,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,G. Coucke,20,188,83,Belgium,67,Right,3,1,Medium/Medium,GK,,,,,,,,8,6,13,31,8,6,12,11,30,13,40,37,46,65,34,47,62,31,58,4,24,10,5,34,15,27,15,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,
8666,L. Badiashile,21,186,80,France,67,Right,3,1,Medium/Medium,GK,,,,,,,,10,8,16,55,8,18,13,11,47,25,32,42,42,60,35,49,62,42,67,6,25,15,6,45,12,48,13,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,
8667,G. Vicario,22,188,76,Italy,67,Right,1,1,Medium/Medium,GK,,,,,,,,11,6,11,27,7,12,14,10,27,14,25,27,31,60,32,45,48,18,52,5,17,15,8,44,13,51,23,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
8670,Y. Urra,22,190,88,Chile,67,Right,3,1,Medium/Medium,GK,,,,,,,,17,8,12,29,8,13,15,13,28,35,23,26,22,62,35,50,60,24,71,9,29,9,4,46,21,46,11,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,
8677,K. Eisele,24,191,76,Germany,67,Right,5,1,Medium/Medium,GK,,,,,,,,8,7,9,16,5,4,13,13,19,11,20,18,39,52,21,47,40,29,68,7,31,13,2,38,12,31,10,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,
8679,X. Mous,23,188,80,Netherlands,67,Right,2,1,Medium/Medium,GK,,,,,,,,16,13,21,28,19,18,14,12,22,19,39,39,36,66,45,49,59,45,62,17,25,18,19,15,27,31,14,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,
8681,P. Izzo,24,184,81,Australia,67,Right,3,1,Medium/Medium,GK,,,,,,,,11,14,15,34,10,22,14,15,32,23,46,47,48,60,59,47,63,33,63,16,28,24,14,47,12,58,15,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,
8686,M. Gillespie,27,192,88,England,67,Right,3,1,Medium/Medium,GK,,,,,,,"Flair, Second Wind",13,16,11,34,12,17,12,15,35,29,34,35,37,59,53,45,70,39,66,12,23,25,15,42,19,56,12,11,19,,,,,,,,,,,,,,,,,,,,,,,,,,
8688,A. Leitner,25,184,72,Austria,67,Right,4,1,Medium/Medium,GK,,,,,,,Avoids Using Weaker Foot,16,20,12,31,15,16,21,13,23,30,22,26,30,65,31,44,46,17,37,17,23,10,5,39,28,32,15,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,
8692,S. Marinovi?,27,192,95,New Zealand,67,Right,1,1,Medium/Medium,GK,,,,,,,,11,17,14,34,18,15,14,19,35,15,52,51,44,75,44,41,57,45,73,13,16,25,16,26,22,45,29,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,
8693,Gu Sung Yun,25,195,82,Korea Republic,67,Right,2,1,Medium/Medium,GK,,,,,,,,11,16,15,19,17,11,11,15,17,20,28,30,36,66,25,46,30,30,62,15,26,22,17,59,16,54,12,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
8694,V. Hladký,28,189,80,Czech Republic,67,Right,3,1,Medium/Medium,GK,,,,,,,"Swerve Pass, Acrobatic Clearance",16,16,23,35,12,21,24,24,31,32,59,56,58,68,52,44,53,27,66,11,22,26,11,47,27,62,20,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,
8695,L. Zima,25,197,80,Czech Republic,67,Right,2,1,Medium/Medium,GK,,,,,,,,12,12,15,30,14,18,17,12,22,24,44,42,34,66,36,48,65,36,79,14,23,21,19,24,23,26,10,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
8697,S. Moyano,28,188,78,Argentina,67,Right,2,1,Medium/Medium,GK,,,,,,,,19,20,12,24,16,21,20,19,24,25,49,44,36,56,50,50,59,36,67,17,19,27,14,20,22,41,23,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,
8699,D. Schmidt,27,196,90,Japan,67,Right,4,1,Medium/Medium,GK,,,,,,,,13,7,10,27,9,12,10,10,23,22,19,15,29,60,24,53,39,37,67,7,28,8,6,40,16,33,9,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,
8701,T. Coremans,28,186,75,Netherlands,67,Right,2,1,Medium/Medium,GK,,,,,,,,14,19,13,35,16,15,16,17,20,21,38,32,35,64,65,48,60,37,64,17,29,14,13,23,18,36,10,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,
8702,N. Larsen,28,190,83,Denmark,67,Right,3,1,Medium/Medium,GK,,,,,,,,12,11,13,44,12,14,16,12,27,19,39,48,35,47,28,48,57,22,69,13,16,20,12,48,19,57,22,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
8703,Cristiano,28,191,80,Portugal,67,Right,2,1,Medium/Medium,GK,,,,,,,,18,15,17,26,18,16,12,17,19,20,27,33,37,62,30,48,50,37,85,20,31,24,18,40,21,21,9,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,
8704,K. Kami?ski,28,191,82,Poland,67,Right,3,1,Medium/Medium,GK,,,,,,,,13,18,12,26,15,14,16,17,24,26,30,44,38,61,58,50,55,34,54,14,21,18,15,14,23,27,18,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,
8705,G. Güvenç,27,187,85,Turkey,67,Right,2,1,Medium/Medium,GK,,,,,,,"Swerve Pass, Acrobatic Clearance",17,20,16,44,18,23,19,17,42,26,53,58,59,58,47,44,72,37,68,10,25,23,18,49,21,30,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,
8707,A. Desmas,25,197,87,France,67,Right,2,1,Medium/Medium,GK,,,,,,,Avoids Using Weaker Foot,18,18,12,23,14,15,16,10,20,19,28,30,26,62,37,47,32,24,60,17,20,14,9,41,18,31,14,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,R. Pillot,28,187,82,France,67,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,15,9,19,37,10,10,9,11,28,25,36,41,37,65,38,48,57,30,65,8,25,10,15,37,34,50,11,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,
8710,M. Dela?,26,190,80,Croatia,67,Right,2,1,Medium/Medium,GK,,,,,,,,18,14,13,18,15,15,15,15,25,19,30,33,38,53,39,47,58,28,70,14,30,13,12,33,18,50,20,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,I. Lanni,29,186,76,Italy,67,Right,2,1,Medium/Medium,GK,,,,,,,,15,17,18,43,13,12,23,14,30,18,38,48,62,68,48,44,72,41,45,17,28,16,7,36,18,64,15,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,
8713,F. Al Qarni,27,184,88,Saudi Arabia,67,Right,3,1,Medium/Medium,GK,,,,,,,"Power Free-Kick, Flair, Acrobatic Clearance",11,16,14,29,13,13,20,14,39,17,42,46,50,62,52,47,58,31,52,12,24,18,16,21,23,46,30,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
8715,M. Zeghba,28,190,90,Algeria,67,Left,4,1,Medium/Medium,GK,,,,,,,,13,9,13,27,9,12,12,15,28,13,48,49,36,62,34,47,64,25,64,14,23,7,7,49,16,38,8,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
8716,L. Camp,34,183,74,Northern Ireland,67,Right,3,1,Medium/Medium,GK,,,,,,,,13,17,14,25,14,14,16,17,31,22,35,40,62,67,65,53,73,38,70,12,23,25,14,36,20,63,10,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,D. Gerken,34,183,77,England,67,Right,3,1,Medium/Medium,GK,,,,,,,Second Wind,13,17,17,31,19,16,16,20,32,24,46,51,64,64,65,49,65,40,70,15,30,21,11,45,16,44,8,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
8722,Biel Ribas,33,187,85,Spain,67,Right,3,1,Medium/Medium,GK,,,,,,,"Flair, Acrobatic Clearance",25,14,20,31,17,15,25,25,31,12,39,52,46,60,48,51,68,41,80,14,38,15,12,36,23,49,26,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,S. Eastwood,30,188,90,England,67,Right,3,1,Medium/Medium,GK,,,,,,,,15,13,15,23,15,14,18,19,29,19,48,52,62,67,44,47,64,40,68,13,41,27,16,31,23,46,24,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,
8725,S. Pontdemé,31,186,81,France,67,Right,2,1,Medium/Medium,GK,,,,,,,"Giant Throw-in, Flair Passes",14,9,13,19,9,10,10,15,15,22,34,34,57,61,52,49,72,31,62,8,42,23,13,13,14,57,13,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
8727,Cheng Yuelei,31,188,78,China PR,67,Right,2,1,Medium/Medium,GK,,,,,,,Giant Throw-in,12,11,9,8,12,13,17,18,10,18,23,51,47,69,50,52,56,27,62,9,36,12,9,46,15,62,11,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,L. Königshofer,30,193,89,Austria,67,Right,2,1,Medium/Medium,GK,,,,,,,Flair,15,7,10,19,6,13,14,10,18,23,54,51,56,64,51,44,67,34,79,13,35,21,14,40,11,36,8,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
8730,D. Vega,35,188,91,Argentina,67,Left,2,1,Medium/Medium,GK,,,,,,,,9,15,13,20,12,14,12,20,20,15,21,29,63,65,42,50,60,45,73,17,33,18,11,32,30,53,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
8731,M. Peškovi?,37,188,88,Slovakia,67,Left,3,1,Medium/Medium,GK,,,,,,,,18,11,11,30,11,27,17,14,20,22,32,30,30,63,31,47,52,23,62,11,18,13,11,50,23,55,22,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,
8732,K. Çelikay,31,194,86,Turkey,67,Right,2,1,Medium/Medium,GK,,,,,,,,13,13,16,29,14,14,14,24,34,20,26,35,31,60,37,46,58,22,61,14,21,25,12,36,17,51,15,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,
8734,S. Mielitz,29,188,83,Germany,67,Right,4,1,Medium/Medium,GK,,,,,,,"Acrobatic Clearance, Flair Passes",10,12,19,24,11,15,14,11,25,20,43,41,67,65,49,44,67,30,54,13,27,18,13,42,16,65,23,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,
8738,A. Mathlouthi,34,182,84,Tunisia,67,Right,3,1,Medium/Medium,GK,,,,,,,,19,6,21,24,17,4,16,12,22,23,23,21,33,62,12,45,67,19,65,15,12,11,7,56,25,60,15,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,
8742,J. Attinella,30,188,86,United States,67,Right,2,1,Medium/Medium,GK,,,,,,,"Power Free-Kick, Leadership, Acrobatic Clearance",25,16,19,27,18,21,21,17,35,19,40,48,34,63,53,50,71,40,52,20,45,13,14,50,25,47,13,17,22,,,,,,,,,,,,,,,,,,,,,,,,,,
8743,E. Bush,33,186,83,United States,67,Right,2,1,Medium/Medium,GK,,,,,,,"Diver, Avoids Using Weaker Foot, Giant Throw-in, Swerve Pass",16,19,20,34,11,19,13,18,36,23,41,41,34,63,39,47,71,45,74,15,45,20,18,50,22,49,18,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,
8744,A. Al Mayoof,32,189,96,Saudi Arabia,67,Right,3,1,Medium/Medium,GK,,,,,,,,14,16,20,28,16,19,14,15,39,15,50,44,43,63,40,50,55,35,73,14,25,18,14,14,17,56,30,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,
8746,A. Doukha,32,186,85,Algeria,67,Right,2,1,Medium/Medium,GK,,,,,,,,15,20,14,29,9,15,17,18,25,23,35,41,30,67,42,47,60,41,67,13,24,20,13,13,25,54,18,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,
8747,Oh Seung Hoon,31,192,79,Korea Republic,67,Right,3,1,Medium/Medium,GK,,,,,,,Flair,13,17,11,29,11,15,11,16,19,17,43,48,31,59,46,46,55,16,66,11,18,20,11,42,21,55,16,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,Traeira Lopes,27,192,81,Brazil,67,Left,1,1,Medium/Medium,GK,,,,,,,Second Wind,9,9,9,23,21,8,9,23,22,21,38,37,24,72,31,30,67,39,82,8,38,36,17,66,24,48,16,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
8751,Rafael de Aseiro,27,190,85,Brazil,67,Left,1,1,Medium/Medium,GK,,,,,,,,23,11,17,34,10,14,14,12,28,18,41,44,38,65,40,44,46,62,53,12,34,20,10,38,28,60,15,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,
8754,R. Chamseddine,28,191,85,Algeria,67,Right,3,1,Medium/Medium,GK,,,,,,,,15,9,12,20,9,11,13,15,17,18,36,38,33,59,28,48,54,29,63,7,15,12,8,38,18,22,8,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
9775,R. Majecki,19,191,78,Poland,66,Right,3,1,Medium/Medium,GK,,,,,,,,12,19,12,29,19,27,10,13,15,28,26,31,39,54,29,45,37,23,61,16,41,23,11,41,13,43,8,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,
9779,R. Niczuly,23,181,76,Romania,66,Right,2,1,Medium/Medium,GK,,,,,,,,23,15,13,25,18,16,14,11,14,17,32,26,31,59,45,47,51,25,52,17,29,19,12,62,22,34,15,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
9781,K. Osako,19,186,86,Japan,66,Right,2,1,Medium/Medium,GK,,,,,,,,14,7,10,18,7,12,10,10,19,20,28,32,27,59,38,49,42,22,68,7,19,8,7,38,15,45,12,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,
9784,A. Bodart,21,184,75,Belgium,66,Right,2,1,Medium/Medium,GK,,,,,,,,15,7,15,20,7,9,15,11,28,11,25,17,22,59,26,47,61,20,55,11,15,15,6,28,10,23,10,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,
9786,L. Lezzerini,24,195,86,Italy,66,Right,2,1,Medium/Medium,GK,,,,,,,,13,13,12,31,17,14,15,14,22,24,46,44,39,68,38,45,55,32,66,19,24,18,15,25,25,61,19,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,
9788,S. Gori,23,185,73,Italy,66,Right,3,1,Medium/Medium,GK,,,,,,,,13,14,12,30,18,21,21,17,20,20,44,48,39,57,59,45,51,34,54,16,20,26,15,18,25,50,15,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,
9790,D. Reimann,22,186,82,Germany,66,Right,3,1,Medium/Medium,GK,,,,,,,Flair Passes,9,6,8,39,7,7,11,12,37,24,44,46,53,64,50,53,69,31,47,8,18,10,6,30,17,35,9,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
9794,W. Eskelinen,22,191,84,Sweden,66,Right,2,1,Medium/Medium,GK,,,,,,,,20,13,18,46,17,14,15,12,52,21,28,37,30,60,48,50,53,39,64,12,20,14,12,36,21,47,20,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,
9796,A. Brunst,23,195,88,Germany,66,Right,3,1,Medium/Medium,GK,,,,,,,,13,14,21,23,13,15,16,15,21,23,40,42,26,61,31,45,57,45,65,13,27,13,9,12,26,26,12,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,
9799,J. Prior,23,187,86,France,66,Right,2,1,Medium/Medium,GK,,,,,,,,13,16,14,35,17,18,16,16,37,22,48,55,35,63,51,50,61,30,78,17,40,25,15,40,14,58,10,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,D. Mesenhöler,23,188,83,Germany,66,Right,3,1,Medium/Medium,GK,,,,,,,,18,15,14,32,17,12,18,15,25,21,50,48,34,66,50,43,70,33,63,18,21,21,17,15,23,28,12,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,
9804,L. Nicholls,26,191,85,England,66,Right,3,1,Medium/Medium,GK,,,,,,,Flair,18,11,15,34,10,12,11,15,33,29,40,42,42,65,38,48,64,29,55,14,25,9,5,40,23,44,12,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
9805,D. Stojanovi?,25,196,89,FYR Macedonia,66,Left,2,1,Medium/Medium,GK,,,,,,,,16,12,17,30,19,17,17,15,18,20,34,42,34,64,35,44,60,34,60,14,24,18,10,27,21,58,12,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,
9807,I. Lu?i?,24,194,98,Austria,66,Right,3,1,Medium/Medium,GK,,,,,,,Second Wind,13,8,14,30,18,10,15,22,25,25,38,41,33,63,42,46,51,21,78,14,19,18,5,35,24,34,11,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,
9811,Alberto Varo,26,191,84,Spain,66,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,16,17,11,45,15,17,16,20,33,20,38,42,39,64,47,48,74,44,69,20,22,20,17,41,25,48,10,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,
9813,J. Chaverra,26,185,75,Colombia,66,Right,3,1,Medium/Medium,GK,,,,,,,,11,6,11,23,6,5,10,10,22,13,16,23,32,60,41,46,60,18,62,6,24,11,8,27,11,30,20,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
9814,T. Holý,27,205,102,Czech Republic,66,Right,3,1,Medium/Medium,GK,,,,,,,Swerve Pass,13,18,18,18,20,16,20,14,29,19,22,33,35,58,41,42,48,19,60,16,21,15,9,30,23,43,16,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,
9815,Y. Brecher,26,196,88,Switzerland,66,Right,2,1,Medium/Medium,GK,,,,,,,"Leadership, Second Wind",12,13,13,37,14,16,18,17,23,22,38,42,37,60,44,50,70,24,67,18,19,21,18,37,24,50,25,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,
9817,S. Sluga,26,191,81,Croatia,66,Right,3,1,Medium/Medium,GK,,,,,,,,16,12,12,20,18,19,20,19,46,22,62,48,58,62,32,46,61,38,62,16,25,18,10,42,16,63,21,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,
9827,E. Barli,27,187,81,Norway,66,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,12,11,13,20,13,12,11,11,23,16,29,23,59,63,68,47,63,40,72,11,16,28,16,64,14,47,9,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,
9830,No Dong Geon,27,192,88,Korea Republic,66,Right,3,1,Medium/Medium,GK,,,,,,,,17,16,15,28,18,12,15,18,43,16,43,41,48,59,45,47,61,24,72,14,42,16,11,23,25,67,16,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,
9832,G. Alcalá,26,179,74,Mexico,66,Right,2,1,Medium/Medium,GK,,,,,,,,18,17,18,24,16,13,13,17,22,19,59,61,56,58,66,45,65,42,64,19,22,11,12,35,21,42,20,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,
9834,Manu García,28,192,88,Spain,66,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,12,6,13,28,6,11,12,13,32,18,35,37,40,65,27,38,55,27,75,10,42,10,8,40,17,58,20,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,
9835,R. Sandberg,28,191,80,Sweden,66,Right,2,1,Medium/Medium,GK,,,,,,,Swerve Pass,8,20,11,34,14,21,10,12,38,25,30,36,28,63,32,45,41,37,64,12,39,22,13,45,14,50,12,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
9836,B. Maubleu,29,192,83,France,66,Right,3,1,Medium/Medium,GK,,,,,,,,12,13,13,37,15,19,16,12,36,14,47,40,31,63,33,44,65,40,62,17,23,18,12,31,26,46,13,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
9837,J. S?owik,27,190,82,Poland,66,Right,2,1,Medium/Medium,GK,,,,,,,Second Wind,14,15,14,20,15,14,11,18,21,10,46,32,34,62,36,40,46,21,57,14,24,16,12,24,18,57,17,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
9839,C. Vargas,29,185,87,Colombia,66,Right,2,1,Medium/Medium,GK,,,,,,,,16,19,14,25,18,13,20,18,16,19,45,42,38,65,47,43,73,38,56,20,23,20,12,30,21,32,20,11,19,,,,,,,,,,,,,,,,,,,,,,,,,,
9840,P. Carlgren,27,188,84,Sweden,66,Right,2,1,Medium/Medium,GK,,,,,,,Second Wind,13,13,18,23,9,14,10,15,16,22,33,33,48,73,43,44,59,34,62,14,21,14,14,48,21,51,20,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,
9842,A. M'hamdi,27,192,85,Morocco,66,Right,4,1,Medium/Medium,GK,,,,,,,,14,8,13,26,6,11,12,13,22,18,56,55,36,63,28,47,64,36,64,9,30,12,9,48,19,28,9,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
9848,B. Valette,26,185,78,France,66,Right,3,1,Medium/Medium,GK,,,,,,,,12,13,13,27,16,20,9,19,19,19,37,45,33,53,32,48,58,37,62,14,25,21,16,31,25,49,11,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,
9851,R. Swete,29,186,79,Austria,66,Left,3,1,Medium/Medium,GK,,,,,,,,15,14,18,27,11,15,11,19,25,20,49,44,30,60,54,50,50,41,64,20,44,22,11,14,21,29,25,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,
