,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
6060,P. Pomykal,19,170,66,United States,69,Left,3,2,High/High,CAM,74.0,58.0,68.0,68.0,54.0,63.0,"Injury Prone, Argues with Officials, Finesse Shot",62,55,42,71,56,67,63,65,72,65,77,72,81,65,82,59,67,79,56,60,58,33,66,70,60,69,67,58,53,60+2,60+2,60+2,66+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,67+2,66+2,66+2,66+2,67+2,62+2,61+2,61+2,61+2,62+2,60+2,55+2,55+2,55+2,60+2
6117,C. Valenzuela,27,163,60,Chile,69,Right,4,3,Medium/Medium,CAM,69.0,55.0,71.0,71.0,23.0,35.0,"Finesse Shot, Crowd Favourite",66,57,33,75,36,69,64,65,71,68,75,64,86,59,88,54,33,49,32,54,24,12,61,72,63,55,21,28,23,57+2,57+2,57+2,66+2,64+2,64+2,64+2,66+2,67+2,67+2,67+2,66+2,62+2,62+2,62+2,66+2,47+2,44+2,44+2,44+2,47+2,43+2,31+2,31+2,31+2,43+2
6140,B. Saller,26,178,70,Germany,69,Right,3,3,High/Medium,RAM,72.0,53.0,67.0,67.0,64.0,66.0,,72,47,63,72,48,63,52,40,66,69,74,71,73,68,73,65,70,73,63,55,64,66,57,65,46,62,63,66,61,61+2,61+2,61+2,65+2,63+2,63+2,63+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,66+2,68+2,66+2,66+2,66+2,68+2,67+2,65+2,65+2,65+2,67+2
6213,J. Scowen,26,178,74,England,69,Right,3,3,Medium/High,CAM,60.0,54.0,63.0,66.0,67.0,71.0,"Injury Prone, Leadership, Argues with Officials",59,51,57,65,42,64,58,65,65,65,61,60,74,68,73,62,88,83,60,56,78,66,60,63,42,62,67,72,66,59+2,59+2,59+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,63+2,65+2,65+2,65+2,63+2,66+2,67+2,67+2,67+2,66+2,66+2,67+2,67+2,67+2,66+2
6647,M. Álvarez,27,179,77,Germany,68,Right,3,3,High/Medium,CAM,68.0,68.0,68.0,72.0,29.0,68.0,"Argues with Officials, Crowd Favourite",62,65,53,67,71,71,75,78,68,73,71,66,71,70,78,73,62,68,73,72,55,25,62,69,71,78,35,22,20,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,64+2,64+2,64+2,68+2,51+2,51+2,51+2,51+2,51+2,47+2,43+2,43+2,43+2,47+2
6650,A. Ajagun,26,168,65,Nigeria,68,Right,3,3,Medium/Medium,CAM,81.0,69.0,58.0,70.0,20.0,65.0,"Argues with Officials, Early Crosser",50,67,48,64,68,68,42,33,58,68,80,82,80,66,90,73,87,86,55,70,60,17,66,64,66,68,20,14,18,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,61+2,61+2,61+2,67+2,49+2,45+2,45+2,45+2,49+2,45+2,37+2,37+2,37+2,45+2
6686,Wanderson,33,180,75,Brazil,68,Right,3,4,Medium/Medium,CAM,58.0,68.0,68.0,68.0,29.0,62.0,Argues with Officials,65,67,65,68,67,69,71,68,66,70,58,58,62,66,66,73,50,60,62,68,66,14,67,71,68,73,45,15,19,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,67+2,67+2,67+2,66+2,62+2,62+2,62+2,66+2,48+2,48+2,48+2,48+2,48+2,44+2,42+2,42+2,42+2,44+2
6701,R. Rep,29,177,72,Slovenia,68,Left,4,3,Medium/Medium,CAM,73.0,68.0,65.0,67.0,31.0,63.0,Outside Foot Shot,65,69,44,66,59,69,64,55,64,67,72,74,62,62,71,68,36,70,69,67,48,26,67,69,66,59,37,27,23,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,62+2,62+2,62+2,67+2,52+2,50+2,50+2,50+2,52+2,48+2,41+2,41+2,41+2,48+2
6710,J. Reina,30,173,70,Colombia,68,Left,3,3,Medium/Medium,CAM,76.0,64.0,66.0,69.0,42.0,58.0,"Finesse Shot, Crowd Favourite",65,62,51,65,63,68,65,65,63,67,77,76,81,65,78,70,73,67,59,65,39,46,66,70,59,67,43,39,35,64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,63+2,63+2,63+2,67+2,57+2,54+2,54+2,54+2,57+2,55+2,48+2,48+2,48+2,55+2
6778,M. Stoppelkamp,32,180,75,Germany,68,Right,3,3,High/Low,RAM,76.0,65.0,64.0,70.0,53.0,69.0,"Argues with Officials, Crowd Favourite",66,59,58,67,67,70,63,68,57,67,76,76,74,67,73,73,75,82,65,71,62,56,63,59,59,66,52,51,50,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,65+2,65+2,65+2,67+2,64+2,64+2,64+2,67+2,63+2,60+2,60+2,60+2,63+2,62+2,58+2,58+2,58+2,62+2
6779,Cejudo,35,180,78,Spain,68,Right,5,4,High/High,CAM,72.0,63.0,62.0,70.0,50.0,71.0,"Power Free-Kick, Early Crosser",65,61,53,61,65,69,69,61,60,70,71,72,75,73,65,75,65,72,67,60,80,51,65,61,50,71,42,55,53,65+2,65+2,65+2,66+2,66+2,66+2,66+2,66+2,65+2,65+2,65+2,66+2,63+2,63+2,63+2,66+2,61+2,60+2,60+2,60+2,61+2,60+2,57+2,57+2,57+2,60+2
6808,M. Kobyla?ski,25,178,75,Poland,68,Right,3,3,Medium/Low,CAM,72.0,67.0,64.0,69.0,33.0,58.0,Argues with Officials,58,66,48,65,56,68,71,73,60,68,72,72,80,66,74,78,74,63,57,67,51,23,60,67,58,61,45,23,27,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,65+2,60+2,60+2,60+2,65+2,51+2,49+2,49+2,49+2,51+2,48+2,42+2,42+2,42+2,48+2
6818,A. Oueslati,27,182,75,Tunisia,68,Right,3,4,High/High,CAM,66.0,60.0,68.0,70.0,55.0,67.0,Selfish,69,60,50,72,53,68,67,61,65,74,65,67,71,68,63,62,64,66,70,56,62,67,64,64,67,63,41,61,63,63+2,63+2,63+2,67+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,65+2,64+2,64+2,64+2,65+2,63+2,60+2,60+2,60+2,63+2
6836,I. Ledezma,23,170,68,Chile,68,Right,2,3,Medium/Medium,CAM,63.0,67.0,61.0,72.0,32.0,53.0,"Beat Offside Trap, Finesse Shot, Crowd Favourite",42,72,48,68,49,73,50,61,59,69,65,62,77,58,82,71,77,60,57,66,27,20,57,71,40,61,37,28,37,63+2,63+2,63+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,63+2,61+2,61+2,61+2,63+2,48+2,47+2,47+2,47+2,48+2,45+2,41+2,41+2,41+2,45+2
6841,L. Chiaretti,31,171,67,Brazil,68,Left,2,3,High/Low,CAM,77.0,62.0,65.0,73.0,28.0,46.0,"Power Free-Kick, Selfish",66,59,53,69,64,71,69,67,63,72,80,75,83,68,91,66,39,70,40,65,35,24,61,59,61,65,25,26,24,63+2,63+2,63+2,68+2,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,62+2,62+2,62+2,68+2,52+2,47+2,47+2,47+2,52+2,49+2,37+2,37+2,37+2,49+2
6842,B. Woodburn,19,174,72,Wales,68,Right,4,3,High/Medium,CAM,75.0,62.0,59.0,71.0,23.0,52.0,"Selfish, Crowd Favourite",50,62,44,67,45,70,50,45,59,71,78,73,79,62,80,66,59,66,53,62,31,28,67,60,62,60,20,15,21,63+2,63+2,63+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,65+2,60+2,60+2,60+2,65+2,48+2,45+2,45+2,45+2,48+2,44+2,35+2,35+2,35+2,44+2
6937,J. Cavalli,37,170,65,France,68,Left,4,3,Medium/Medium,CAM,59.0,61.0,69.0,71.0,48.0,58.0,"Avoids Using Weaker Foot, Finesse Shot, Giant Throw-in",70,57,50,71,62,68,59,65,69,71,58,60,78,62,87,65,48,33,62,62,81,45,65,70,78,71,52,49,41,62+2,62+2,62+2,66+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,64+2,63+2,63+2,63+2,64+2,55+2,58+2,58+2,58+2,55+2,53+2,54+2,54+2,54+2,53+2
6947,S. Maier,25,179,68,Germany,68,Right,4,3,Medium/Medium,CAM,72.0,62.0,65.0,71.0,34.0,55.0,"Argues with Officials, Crowd Favourite",66,54,47,68,62,71,70,70,55,69,77,68,82,64,76,73,71,61,51,71,54,38,61,64,59,56,41,24,20,62+2,62+2,62+2,67+2,65+2,65+2,65+2,67+2,66+2,66+2,66+2,66+2,61+2,61+2,61+2,66+2,53+2,50+2,50+2,50+2,53+2,49+2,43+2,43+2,43+2,49+2
6956,D. Prokop,22,171,68,Austria,68,Right,3,4,Medium/Low,CAM,79.0,57.0,59.0,77.0,40.0,58.0,Crowd Favourite,53,59,50,62,54,77,69,45,59,73,84,75,85,64,92,55,82,70,49,57,61,44,54,63,43,69,34,40,39,61+2,61+2,61+2,67+2,65+2,65+2,65+2,67+2,66+2,66+2,66+2,66+2,62+2,62+2,62+2,66+2,56+2,54+2,54+2,54+2,56+2,54+2,48+2,48+2,48+2,54+2
6982,J. Payne,24,165,60,England,68,Left,3,3,High/Medium,CAM,77.0,61.0,62.0,71.0,26.0,46.0,"Finesse Shot, Crowd Favourite",54,60,37,65,50,68,60,66,60,68,81,74,86,60,92,64,81,59,33,66,53,20,62,67,57,56,35,21,16,60+2,60+2,60+2,66+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,47+2,45+2,45+2,45+2,47+2,44+2,36+2,36+2,36+2,44+2
7025,J. Hernández,33,176,73,Colombia,68,Right,3,3,Medium/High,CAM,69.0,58.0,64.0,65.0,64.0,76.0,"Selfish, Crowd Favourite",57,53,62,67,49,63,56,58,64,65,68,69,75,67,71,65,85,75,76,63,73,65,67,67,59,65,66,65,58,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,64+2,65+2,65+2,65+2,64+2,64+2,66+2,66+2,66+2,64+2,64+2,66+2,66+2,66+2,64+2
7076,D. Irandust,21,185,73,Sweden,68,Left,3,3,Medium/Medium,CAM,74.0,55.0,63.0,69.0,41.0,62.0,,54,59,39,68,50,68,53,43,67,72,76,72,71,57,68,54,57,70,66,49,44,40,65,69,49,64,40,44,39,60+2,60+2,60+2,65+2,64+2,64+2,64+2,65+2,66+2,66+2,66+2,66+2,64+2,64+2,64+2,66+2,56+2,55+2,55+2,55+2,56+2,53+2,48+2,48+2,48+2,53+2
7084,A. Marchesano,28,168,62,Switzerland,68,Right,3,3,Medium/Medium,CAM,68.0,58.0,68.0,74.0,46.0,43.0,"Injury Free, Finesse Shot, Crowd Favourite",60,55,46,74,47,71,68,69,69,73,67,68,88,57,91,62,38,69,32,61,40,35,61,64,67,57,54,42,52,59+2,59+2,59+2,66+2,64+2,64+2,64+2,66+2,67+2,67+2,67+2,66+2,64+2,64+2,64+2,66+2,58+2,55+2,55+2,55+2,58+2,56+2,47+2,47+2,47+2,56+2
7137,F. Manríquez,35,168,72,Chile,68,Right,4,3,Medium/Medium,CAM,57.0,63.0,71.0,65.0,59.0,56.0,"Inflexible, Speed Dribbler (CPU AI Only)",67,54,56,74,58,62,70,77,71,71,48,64,60,62,73,74,40,64,52,72,61,62,59,67,74,64,53,63,58,61+2,61+2,61+2,63+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,64+2,67+2,67+2,67+2,64+2,63+2,64+2,64+2,64+2,63+2,62+2,59+2,59+2,59+2,62+2
7696,K. Osorio,25,182,76,Colombia,67,Right,4,3,Medium/Medium,CAM,71.0,69.0,65.0,68.0,56.0,73.0,,63,70,69,66,58,65,70,77,60,69,67,74,80,68,74,69,63,78,75,69,64,50,68,65,70,66,45,65,63,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,65+2,65+2,65+2,67+2,63+2,62+2,62+2,62+2,63+2,63+2,61+2,61+2,61+2,63+2
7741,R. Söder,28,177,71,Sweden,67,Right,3,3,High/Medium,CAM,73.0,65.0,58.0,68.0,31.0,61.0,,48,66,55,63,62,64,50,41,54,67,76,70,83,71,82,70,80,76,60,62,41,26,69,66,42,64,20,35,33,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,61+2,61+2,61+2,65+2,51+2,48+2,48+2,48+2,51+2,49+2,42+2,42+2,42+2,49+2
7767,M. Rosafio,25,178,77,Italy,67,Left,3,2,High/Medium,CAM,81.0,63.0,63.0,69.0,29.0,58.0,Early Crosser,62,64,58,64,67,69,70,58,61,67,81,81,77,63,64,65,59,61,60,59,47,22,63,61,60,60,25,29,25,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,65+2,65+2,65+2,66+2,59+2,59+2,59+2,66+2,50+2,47+2,47+2,47+2,50+2,48+2,41+2,41+2,41+2,48+2
7798,M. Kvesi?,27,175,70,Bosnia Herzegovina,67,Right,3,3,Medium/Medium,CAM,81.0,65.0,65.0,74.0,24.0,53.0,"Injury Free, Argues with Officials, Crowd Favourite",67,59,44,67,62,74,78,77,62,72,90,74,90,57,80,79,72,62,53,66,38,28,55,57,75,61,20,18,22,63+2,63+2,63+2,68+2,66+2,66+2,66+2,68+2,66+2,66+2,66+2,67+2,59+2,59+2,59+2,67+2,50+2,45+2,45+2,45+2,50+2,46+2,36+2,36+2,36+2,46+2
7825,L. Arias,34,168,74,Colombia,67,Left,3,3,Medium/Medium,CAM,73.0,66.0,65.0,67.0,64.0,65.0,"Long Throw-in, Argues with Officials",66,64,65,67,63,64,63,65,64,65,72,73,76,65,86,70,76,64,62,67,70,62,65,63,66,66,63,65,66,65+2,65+2,65+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,65+2,65+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,65+2
7868,P. McEleney,26,180,84,Republic of Ireland,67,Right,4,3,Medium/Medium,CAM,78.0,60.0,64.0,68.0,55.0,64.0,"Selfish, Argues with Officials, Speed Dribbler (CPU AI Only), Crowd Favourite",58,57,56,65,62,66,66,61,60,67,73,82,84,65,67,64,57,70,68,60,46,53,63,69,61,71,57,55,47,63+2,63+2,63+2,66+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,65+2,63+2,63+2,63+2,65+2,61+2,59+2,59+2,59+2,61+2,60+2,57+2,57+2,57+2,60+2
7872,S. Wüthrich,29,178,70,Switzerland,67,Left,3,3,High/Medium,CAM,67.0,62.0,64.0,70.0,48.0,63.0,,62,64,55,65,53,71,65,68,64,70,69,65,72,61,69,63,53,71,63,61,56,52,63,65,60,56,33,58,51,63+2,63+2,63+2,66+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,66+2,64+2,64+2,64+2,66+2,59+2,58+2,58+2,58+2,59+2,58+2,54+2,54+2,54+2,58+2
7873,F. Berenguer,30,182,70,France,67,Right,3,3,Medium/Medium,CAM,80.0,63.0,64.0,67.0,48.0,65.0,,63,63,52,66,57,66,64,57,62,66,78,81,71,63,73,66,70,71,62,67,62,57,55,67,56,62,35,56,37,63+2,63+2,63+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,66+2,64+2,64+2,64+2,66+2,60+2,58+2,58+2,58+2,60+2,58+2,54+2,54+2,54+2,58+2
7897,J. Coppinger,38,170,65,England,67,Right,3,3,Medium/Medium,CAM,49.0,65.0,68.0,68.0,43.0,60.0,"Giant Throw-in, Crowd Favourite",71,63,55,67,59,65,65,63,66,71,51,48,67,70,85,67,85,67,59,68,45,49,63,72,61,62,33,45,42,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,65+2,65+2,65+2,65+2,65+2,57+2,56+2,56+2,56+2,57+2,54+2,50+2,50+2,50+2,54+2
7911,D. Vergara,22,172,72,Colombia,67,Right,3,3,High/Medium,LAM,74.0,63.0,54.0,69.0,31.0,66.0,,53,67,42,56,52,71,41,27,49,64,75,73,79,65,66,55,53,91,65,61,42,38,70,67,61,63,45,12,17,62+2,62+2,62+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,65+2,59+2,59+2,59+2,65+2,52+2,48+2,48+2,48+2,52+2,48+2,40+2,40+2,40+2,48+2
7934,Y. Guzmán,21,172,64,Colombia,67,Right,3,2,High/High,CAM,75.0,55.0,61.0,73.0,30.0,43.0,Finesse Shot,52,61,48,62,44,73,54,62,54,74,79,71,75,53,91,51,70,53,37,48,38,14,62,73,55,69,54,17,13,59+2,59+2,59+2,66+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,65+2,58+2,58+2,58+2,65+2,46+2,44+2,44+2,44+2,46+2,43+2,36+2,36+2,36+2,43+2
7989,C. Grindheim,35,179,74,Norway,67,Right,4,3,Medium/High,CAM,38.0,60.0,69.0,66.0,59.0,69.0,,65,54,63,72,62,64,69,68,69,69,40,37,60,78,73,70,61,62,75,65,66,66,66,69,55,76,61,55,51,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,65+2,65+2,65+2,63+2,67+2,67+2,67+2,63+2,61+2,66+2,66+2,66+2,61+2,60+2,62+2,62+2,62+2,60+2
7996,V. Gvilia,25,182,79,Georgia,67,Right,4,3,Medium/Medium,CAM,64.0,62.0,69.0,68.0,46.0,65.0,,70,62,55,68,52,67,68,68,70,69,63,64,69,65,63,67,54,74,64,59,59,42,60,68,58,66,54,42,35,63+2,63+2,63+2,65+2,64+2,64+2,64+2,65+2,66+2,66+2,66+2,66+2,64+2,64+2,64+2,66+2,58+2,58+2,58+2,58+2,58+2,55+2,52+2,52+2,52+2,55+2
7997,A. Rodríguez,26,176,74,Colombia,67,Right,3,3,Medium/Low,RAM,82.0,64.0,60.0,67.0,36.0,62.0,,67,65,52,65,45,67,43,34,54,63,81,82,81,56,70,67,80,69,59,64,58,11,60,58,59,52,45,38,39,63+2,63+2,63+2,66+2,64+2,64+2,64+2,66+2,64+2,64+2,64+2,65+2,57+2,57+2,57+2,65+2,53+2,48+2,48+2,48+2,53+2,51+2,45+2,45+2,45+2,51+2
8006,B. Close,22,175,75,England,67,Right,4,3,Medium/Medium,CAM,72.0,60.0,65.0,66.0,62.0,62.0,Giant Throw-in,57,56,55,72,66,63,58,54,67,69,76,69,73,62,71,63,62,77,59,65,53,62,60,64,50,75,64,63,59,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,65+2,65+2,65+2,65+2,65+2,65+2,64+2,61+2,61+2,61+2,64+2
8037,I. Poblete,24,173,65,Chile,67,Left,3,3,Medium/Medium,CAM,69.0,61.0,65.0,70.0,35.0,64.0,,59,65,37,68,45,70,56,70,62,69,70,68,79,53,79,59,69,74,67,57,44,31,64,67,52,68,38,34,37,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,66+2,66+2,66+2,66+2,62+2,62+2,62+2,66+2,53+2,52+2,52+2,52+2,53+2,50+2,44+2,44+2,44+2,50+2
8070,Curro Sánchez,23,176,68,Spain,67,Left,3,3,High/Medium,CAM,68.0,58.0,64.0,69.0,41.0,44.0,Crowd Favourite,63,60,43,64,51,68,74,65,59,69,70,66,74,62,69,48,35,63,37,65,38,41,64,68,56,63,36,46,35,58+2,58+2,58+2,65+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,62+2,62+2,62+2,65+2,55+2,52+2,52+2,52+2,55+2,52+2,43+2,43+2,43+2,52+2
8085,M. Puši?,31,187,76,Austria,67,Left,3,2,High/Medium,CAM,66.0,65.0,58.0,64.0,41.0,76.0,Injury Free,54,64,69,62,67,61,63,62,55,64,60,70,71,64,74,72,78,74,76,62,79,42,64,55,62,64,37,39,28,65+2,65+2,65+2,62+2,63+2,63+2,63+2,62+2,61+2,61+2,61+2,61+2,59+2,59+2,59+2,61+2,53+2,53+2,53+2,53+2,53+2,51+2,52+2,52+2,52+2,51+2
8152,J. Bruijn,22,171,67,Netherlands,67,Right,4,3,Medium/Medium,CAM,71.0,55.0,68.0,72.0,50.0,57.0,,69,60,38,68,43,72,71,63,67,71,74,68,72,63,83,53,73,71,46,54,63,57,50,70,48,67,47,54,42,58+2,58+2,58+2,66+2,63+2,63+2,63+2,66+2,66+2,66+2,66+2,67+2,65+2,65+2,65+2,67+2,61+2,60+2,60+2,60+2,61+2,59+2,53+2,53+2,53+2,59+2
8186,T. Mohr,23,183,78,Germany,67,Left,3,3,High/Medium,CAM,78.0,59.0,61.0,68.0,57.0,64.0,,71,64,45,64,62,69,57,38,58,65,78,78,75,60,75,61,59,73,65,51,52,54,55,54,37,60,59,59,59,61+2,61+2,61+2,65+2,62+2,62+2,62+2,65+2,62+2,62+2,62+2,65+2,60+2,60+2,60+2,65+2,64+2,60+2,60+2,60+2,64+2,63+2,57+2,57+2,57+2,63+2
8218,M. Schulz,24,186,80,Germany,67,Right,3,2,High/High,CAM,61.0,62.0,59.0,64.0,66.0,72.0,,51,61,62,64,52,65,55,55,66,64,54,67,64,61,65,66,63,74,74,67,66,64,54,54,54,57,65,69,67,62+2,62+2,62+2,60+2,61+2,61+2,61+2,60+2,61+2,61+2,61+2,61+2,63+2,63+2,63+2,61+2,63+2,65+2,65+2,65+2,63+2,64+2,66+2,66+2,66+2,64+2
8769,B. Pranter,29,181,77,Austria,66,Right,4,2,Medium/Medium,CAM,72.0,69.0,65.0,62.0,50.0,64.0,,61,67,62,67,57,61,54,73,63,66,74,71,55,63,67,77,68,70,66,68,51,52,62,68,74,68,40,56,49,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,65+2,59+2,58+2,58+2,58+2,59+2,59+2,55+2,55+2,55+2,59+2
8796,M. de Leeuw,32,178,67,Netherlands,66,Right,3,3,Medium/High,CAM,47.0,67.0,59.0,67.0,57.0,69.0,"Power Free-Kick, Long Passer (CPU AI Only)",52,66,83,66,68,65,52,57,51,69,54,41,67,68,74,67,77,73,65,65,72,53,74,64,68,66,55,53,59,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,65+2,65+2,65+2,62+2,63+2,63+2,63+2,62+2,59+2,60+2,60+2,60+2,59+2,59+2,61+2,61+2,61+2,59+2
8802,Z. Flemming,20,183,84,Netherlands,66,Right,4,3,Medium/Medium,CAM,68.0,62.0,60.0,67.0,54.0,75.0,,50,64,64,66,56,66,54,62,61,70,69,67,65,62,68,64,64,75,75,55,80,45,66,60,64,62,58,54,53,65+2,65+2,65+2,64+2,65+2,65+2,65+2,64+2,64+2,64+2,64+2,64+2,63+2,63+2,63+2,64+2,59+2,61+2,61+2,61+2,59+2,59+2,60+2,60+2,60+2,59+2
8827,S. Pittman,26,176,72,Scotland,66,Right,3,3,High/Medium,CAM,76.0,63.0,62.0,68.0,56.0,62.0,Beat Offside Trap,51,65,64,67,53,68,61,60,63,68,78,75,70,62,73,63,64,77,59,62,50,59,58,63,66,62,53,56,53,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,65+2,62+2,61+2,61+2,61+2,62+2,61+2,58+2,58+2,58+2,61+2
8830,E. Lee,24,180,72,England,66,Right,3,3,Medium/Medium,CAM,72.0,65.0,62.0,66.0,41.0,63.0,,57,66,59,66,61,67,60,60,58,65,71,73,68,61,70,65,62,66,65,63,56,37,65,64,59,62,35,44,40,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,64+2,61+2,61+2,61+2,64+2,54+2,53+2,53+2,53+2,54+2,53+2,49+2,49+2,49+2,53+2
8849,D. Swanson,32,168,59,Scotland,66,Right,3,3,Medium/Low,CAM,75.0,63.0,66.0,69.0,56.0,63.0,"Selfish, Argues with Officials, Finesse Shot",65,60,52,65,59,66,66,71,62,65,74,75,86,57,93,68,89,47,64,64,76,60,65,71,70,62,58,52,53,63+2,63+2,63+2,66+2,65+2,65+2,65+2,66+2,66+2,66+2,66+2,64+2,62+2,62+2,62+2,64+2,60+2,60+2,60+2,60+2,60+2,59+2,59+2,59+2,59+2,59+2
8856,M. Wunderlich,33,184,70,Germany,66,Right,3,3,High/Medium,CAM,66.0,66.0,64.0,68.0,33.0,59.0,"Power Free-Kick, Finesse Shot",65,65,50,64,60,69,70,71,61,65,67,65,72,64,70,69,57,58,62,66,55,36,64,64,77,73,39,24,21,63+2,63+2,63+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,64+2,60+2,60+2,60+2,64+2,50+2,49+2,49+2,49+2,50+2,47+2,43+2,43+2,43+2,47+2
8860,S. Stolze,24,182,70,Germany,66,Right,3,3,Medium/Medium,LAM,78.0,62.0,56.0,72.0,29.0,53.0,,56,65,55,63,61,73,57,39,47,70,77,78,78,59,72,55,67,62,52,62,39,19,63,56,57,54,36,23,22,63+2,63+2,63+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,65+2,57+2,57+2,57+2,65+2,49+2,44+2,44+2,44+2,49+2,46+2,39+2,39+2,39+2,46+2
8864,L. Guaycochea,27,178,70,Argentina,66,Right,3,3,Medium/Medium,CAM,74.0,59.0,62.0,68.0,61.0,63.0,Finesse Shot,43,57,53,69,66,68,67,66,64,65,76,72,79,60,67,59,43,74,61,55,57,61,72,63,64,65,59,68,53,62+2,62+2,62+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,64+2,65+2,65+2,65+2,64+2,62+2,63+2,63+2,63+2,62+2,61+2,60+2,60+2,60+2,61+2
8994,M. Bähre,23,179,70,Germany,66,Right,3,3,Medium/Medium,CAM,72.0,60.0,65.0,68.0,37.0,56.0,,64,59,50,67,50,67,58,53,65,67,74,71,77,60,76,66,66,72,53,57,43,33,62,66,65,65,35,39,36,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,66+2,62+2,62+2,62+2,66+2,55+2,52+2,52+2,52+2,55+2,52+2,45+2,45+2,45+2,52+2
9004,S. Kaikai,23,182,70,England,66,Right,3,3,Medium/Low,CAM,79.0,63.0,62.0,71.0,28.0,51.0,"Selfish, Early Crosser, Finesse Shot",64,62,41,62,59,71,63,70,56,70,79,79,81,56,74,65,67,54,56,64,32,32,57,63,68,56,28,23,22,61+2,61+2,61+2,66+2,64+2,64+2,64+2,66+2,65+2,65+2,65+2,65+2,58+2,58+2,58+2,65+2,50+2,45+2,45+2,45+2,50+2,46+2,38+2,38+2,38+2,46+2
9015,M. Szwoch,26,173,60,Poland,66,Right,3,3,Medium/Medium,CAM,76.0,58.0,64.0,69.0,47.0,47.0,,58,53,53,68,53,68,60,49,66,69,78,75,75,55,85,68,60,65,36,58,48,44,59,67,62,63,52,42,44,60+2,60+2,60+2,64+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,65+2,62+2,62+2,62+2,65+2,57+2,55+2,55+2,55+2,57+2,55+2,49+2,49+2,49+2,55+2
